OnsetTime1,TimeStamp1,Text1,Language1,Speaker1,OnesetTime2,TimeStamp2,Text2,Language2,Speaker2,Absolute_onset_time_difference,TimeStamp_difference,Text_difference_word_count,text_difference,language_difference,Speaker_difference
01:09,01:09 - 01:09,It's okay.,en,SPEAKER_01,01:09,01:09 - 01:09,It's okay.,en,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:09,01:09 - 01:20,,,,01:09,01:09 - 01:20,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:20,01:20 - 01:21,"Oh, i see.",en,SPEAKER_02,01:20,01:20 - 01:21,"Oh, i see.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:21,01:21 - 01:22,,,,01:21,01:21 - 01:22,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:22,01:22 - 01:24,We can encourage them to guess.,en,SPEAKER_02,01:22,01:22 - 01:24,We can encourage them to guess.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:24,01:24 - 01:28,Test. you will need a computer that is connected to the internet.,en,SPEAKER_02,01:24,01:24 - 01:29,Test. you will need a computer that is connected to the internet.,en,Speaker 1 System,No difference,00:00:01,0,FALSE,FALSE,TRUE
01:28,01:28 - 01:30,,,,01:29,01:29 - 01:30,Okay,en,Speaker 3 Parent,00:01,00:00:01,1,TRUE,TRUE,TRUE
01:30,01:30 - 01:31,There we go.,en,SPEAKER_02,01:30,01:30 - 01:31,There we go.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:31,01:31 - 01:38,,,,01:31,01:31 - 01:38,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:38,01:38 - 01:40,"For the guess one, you can hit yes,",en,SPEAKER_02,01:38,01:38 - 01:40,"For that one, for the guess one, you can hit yes,",en,Speaker 4 Experimenter,No difference,00:00:00,3,TRUE,FALSE,TRUE
01:40,01:40 - 01:41,'cause you can encourage them to guess.,en,SPEAKER_02,01:40,01:40 - 01:41,'cause you can encourage them to guess.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:41,01:41 - 01:43,You just can't change their answer,en,SPEAKER_02,01:41,01:41 - 01:43,You just can't change their answer,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:43,01:43 - 01:45,Or tell them the correct answer.,en,SPEAKER_02,01:43,01:43 - 01:45,Or tell them the correct answer.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:45,01:45 - 01:48,But i click on ok and then,en,SPEAKER_01,01:45,01:45 - 01:48,But i click on ok and then,en,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:48,01:48 - 01:50,"Yeah, on the--",en,SPEAKER_02,01:48,01:48 - 01:50,"Yeah, on the--",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:50,01:50 - 01:51,,,,01:50,01:50 - 01:51,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:51,01:51 - 01:56,"If you go back, if you hit ok again and then go to the questionnaire again at the bottom.",en,SPEAKER_02,01:51,01:51 - 01:56,"If you go back, if you hit ok again and then go to the questionnaire again at the bottom.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:56,01:56 - 02:00,For the question that says can you encourage them to guess you hit you're,en,SPEAKER_02,01:56,01:56 - 02:00,For the question that says can you encourage them to guess you hit you're,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:00,02:00 - 02:02,Supposed to hit yes. yeah there you go.,en,SPEAKER_02,02:00,02:00 - 02:02,Supposed to hit yes. yeah there you go.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:02,02:02 - 02:05,,,,02:02,02:02 - 02:05,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:05,02:05 - 02:08,I just want to make sure that everything is clear.,en,SPEAKER_01,02:05,02:05 - 02:08,I just want to make sure that everything is clear.,en,Speaker 6 Others,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:08,02:08 - 02:11,,,,02:08,02:08 - 02:11,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:11,02:11 - 02:11,All right.,en,SPEAKER_01,02:11,02:11 - 02:11,All right.,en,Speaker 6 Others,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:11,02:11 - 02:12,"Yeah, i will be good.",en,SPEAKER_01,02:11,02:11 - 02:12,"Yeah, i will be good.",en,Speaker 6 Others,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:12,02:12 - 02:12,- okay.,en,SPEAKER_02,02:12,02:12 - 02:12,- okay.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:12,02:12 - 02:13,,,,02:12,02:12 - 02:13,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:13,02:13 - 02:13,Thank you.,en,SPEAKER_02,02:13,02:13 - 02:13,Thank you.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:13,02:13 - 02:20,,,,02:13,02:13 - 02:20,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:20,02:20 - 02:21,V029.,en,SPEAKER_02,02:20,02:20 - 02:21,V029.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:21,02:21 - 02:29,,,,02:21,02:21 - 02:29,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:29,02:29 - 02:32,欢迎来到听句子选图片的游戏,zh,SPEAKER_00,02:29,02:29 - 02:32,欢迎来到听句子选图片的游戏,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:32,02:32 - 02:37,接下来你需要根据听到的句子来选择出正确的图片,zh,SPEAKER_00,02:32,02:32 - 02:37,接下来你需要根据听到的句子来选择出正确的图片,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:37,02:37 - 02:38,,,,02:37,02:37 - 02:38,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:38,02:38 - 02:39,我们先来试一下吧,zh,SPEAKER_00,02:38,02:38 - 02:39,我们先来试一下吧,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:39,02:39 - 02:40,,,,02:39,02:39 - 02:40,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:40,02:40 - 02:41,準備好了嗎?,zh,SPEAKER_00,02:40,02:40 - 02:41,準備好了嗎?,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:41,02:41 - 02:43,,,,02:41,02:41 - 02:43,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:43,02:43 - 02:45,藍色的蛇在吃蘋果,zh,SPEAKER_00,02:43,02:43 - 02:45,藍色的蛇在吃蘋果,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:45,02:45 - 02:47,,,,02:45,02:45 - 02:47,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:47,02:47 - 02:50,欢迎来到听句子选图片的游戏,zh,SPEAKER_00,02:47,02:47 - 02:50,欢迎来到听句子选图片的游戏,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:50,02:50 - 02:55,接下来你需要根据听到的句子来选择出正确的图片,zh,SPEAKER_00,02:50,02:50 - 02:55,接下来你需要根据听到的句子来选择出正确的图片,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:55,02:55 - 02:56,,,,02:55,02:55 - 02:56,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:56,02:56 - 02:57,我们先来试一下吧,zh,SPEAKER_00,02:56,02:56 - 02:57,我们先来试一下吧,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:57,02:57 - 02:58,,,,02:57,02:57 - 02:58,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:58,02:58 - 02:59,準備好了嗎?,zh,SPEAKER_00,02:58,02:58 - 02:59,準備好了嗎?,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:59,02:59 - 03:01,,,,02:59,02:59 - 03:01,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:01,03:01 - 03:03,藍色的蛇在吃蘋果,zh,SPEAKER_00,03:01,03:01 - 03:03,藍色的蛇在吃蘋果,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:03,03:03 - 03:06,,,,03:03,03:03 - 03:06,请选出 蓝色的蛇在吃苹果,zh,Speaker 1 System,No difference,00:00:00,11,TRUE,TRUE,TRUE
03:06,03:06 - 03:07,请选出,zh,SPEAKER_00,03:06,03:06 - 03:07,请选出,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:07,03:07 - 03:08,,,,03:07,03:07 - 03:08,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:08,03:08 - 03:10,藍色的蛇在吃蘋果,zh,SPEAKER_00,03:08,03:08 - 03:10,藍色的蛇在吃蘋果,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:10,03:10 - 03:12,哪一个是蓝色吃的是苹果,zh,SPEAKER_01,03:10,03:10 - 03:13,哪一个是蓝色的蛇在苹果,zh,Speaker 3 Parent,No difference,00:00:01,0,TRUE,FALSE,TRUE
03:12,03:12 - 03:13,,,,03:13,03:13 - 03:13,那个,zh,Speaker 2 Child,00:01,00:00:01,2,TRUE,TRUE,TRUE
03:13,03:13 - 03:14,請你點一下,zh,SPEAKER_01,03:13,03:13 - 03:18,那你點一下,zh,Speaker 3 Parent,No difference,00:00:04,0,TRUE,FALSE,TRUE
03:14,03:14 - 03:19,,,,03:18,03:18 - 03:19,okay,en,Speaker 3 Parent,00:04,00:00:04,1,TRUE,TRUE,TRUE
03:19,03:19 - 03:20,太棒了,zh,SPEAKER_04,03:19,03:19 - 03:20,太棒了,en,Speaker 1 System,No difference,00:00:00,0,FALSE,TRUE,TRUE
03:20,03:20 - 03:21,讓我們繼續吧,zh,SPEAKER_04,03:20,03:20 - 03:21,讓我們繼續吧,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:21,03:21 - 03:22,,,,03:21,03:21 - 03:22,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:22,03:22 - 03:25,请点击开始按钮记录,zh,SPEAKER_04,03:22,03:22 - 03:25,请点击开始按钮进入,zh,Speaker 1 System,No difference,00:00:00,0,TRUE,FALSE,TRUE
03:25,03:25 - 03:29,,,,03:25,03:25 - 03:29,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:29,03:29 - 03:31,烏龜在椅子中间,zh,SPEAKER_04,03:29,03:29 - 03:36,烏龜在椅子中间,zh,Speaker 1 System,No difference,00:00:05,0,FALSE,FALSE,TRUE
03:31,03:31 - 03:38,,,,03:36,03:36 - 03:38,自己点,zh,Speaker 3 Parent,00:05,00:00:05,3,TRUE,TRUE,TRUE
03:38,03:38 - 03:38,用手腕上面直接點,zh,SPEAKER_04,03:38,03:38 - 03:38,用手在上面直接点,zh,Speaker 3 Parent,No difference,00:00:00,0,TRUE,FALSE,TRUE
03:38,03:38 - 03:45,,,,03:38,03:38 - 03:45,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:45,03:45 - 03:47,小鸭子在桌子旁边,zh,SPEAKER_04,03:45,03:45 - 04:01,小鸭子在桌子旁边,zh,Speaker 1 System,No difference,00:00:14,0,FALSE,FALSE,TRUE
03:47,03:47 - 04:03,,,,04:01,04:01 - 04:03,猜一个,zh,Speaker 3 Parent,00:14,00:00:14,3,TRUE,TRUE,TRUE
04:03,04:03 - 04:06,小鸭子在桌子旁边,zh,SPEAKER_04,04:03,04:03 - 04:06,小鸭子在桌子旁边,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:06,04:06 - 04:10,,,,04:06,04:06 - 04:10,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:10,04:10 - 04:11,Let me take a guess.,en,SPEAKER_03,04:10,04:10 - 04:19,"猜一下, guess",en + zh,Speaker 3 Parent,No difference,00:00:08,7,TRUE,TRUE,TRUE
04:11,04:11 - 04:26,,,,04:19,04:19 - 04:26,"speaker 2: 我觉得是这个
speaker 3: 你就选这个好了",zh,Speaker 5 Multiple Speakers,00:08,00:00:08,15,TRUE,TRUE,TRUE
04:26,04:26 - 04:28,風箏在飛機下面,zh,SPEAKER_04,04:26,04:26 - 04:28,風箏在飛機下面,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:28,04:28 - 04:35,,,,04:28,04:28 - 04:35,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:35,04:35 - 04:38,場景錄在椅子後面,zh,SPEAKER_04,04:35,04:35 - 04:38,长颈鹿在椅子後面,zh,Speaker 1 System,No difference,00:00:00,0,TRUE,FALSE,TRUE
04:38,04:38 - 04:46,,,,04:38,04:38 - 04:46,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:46,04:46 - 04:49,所有的老奶奶都提着水桶,zh,SPEAKER_04,04:46,04:46 - 04:49,所有的老奶奶都提着水桶,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:49,04:49 - 04:55,,,,04:49,04:49 - 04:55,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:55,04:55 - 04:57,所有的小猪都在爬梯子,zh,SPEAKER_04,04:55,04:55 - 04:57,所有的小猪都在爬梯子,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:57,04:57 - 05:05,,,,04:57,04:57 - 05:05,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:05,05:05 - 05:08,所有的女孩都在推箱子,zh,SPEAKER_04,05:05,05:05 - 05:08,所有的女孩都在推箱子,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:08,05:08 - 05:14,,,,05:08,05:08 - 05:14,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:14,05:14 - 05:16,所有的男孩都在玩球,zh,SPEAKER_04,05:14,05:14 - 05:16,所有的男孩都在玩球,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:16,05:16 - 05:25,,,,05:16,05:16 - 05:25,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:25,05:25 - 05:28,有的小朋友在吃苹果,zh,SPEAKER_04,05:25,05:25 - 05:28,有的小朋友在吃苹果,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:28,05:28 - 05:34,,,,05:28,05:28 - 05:34,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:34,05:34 - 05:36,有的小狗在啃骨头,zh,SPEAKER_04,05:34,05:34 - 05:36,有的小狗在啃骨头,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:36,05:36 - 05:45,,,,05:36,05:36 - 05:45,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:45,05:45 - 05:47,有的動物舉著一面棋,zh,SPEAKER_04,05:45,05:45 - 05:47,有的動物舉著一面棋,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:47,05:47 - 05:55,,,,05:47,05:47 - 05:55,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:55,05:55 - 05:58,有的小男孩在吃香蕉,zh,SPEAKER_00,05:55,05:55 - 05:58,有的小男孩在吃香蕉,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:58,05:58 - 05:59,,,,05:58,05:58 - 05:59,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:59,05:59 - 06:04,"小朋友太棒了,小狗已经得到了一些好吃的",zh,SPEAKER_00,05:59,05:59 - 06:04,"小朋友太棒了,小狗已经得到了一些好吃的",zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:04,06:04 - 06:05,让我们继续吧,zh,SPEAKER_00,06:04,06:04 - 06:05,让我们继续吧,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:05,06:05 - 06:08,这样小狗就可以得到更多好吃的了,zh,SPEAKER_00,06:05,06:05 - 06:08,这样小狗就可以得到更多好吃的了,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:08,06:08 - 06:09,,,,06:08,06:08 - 06:09,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:09,06:09 - 06:09,Thank you.,en,SPEAKER_03,06:09,06:09 - 06:09,点继续,zh,Speaker 3 Parent,No difference,00:00:00,5,TRUE,TRUE,TRUE
06:09,06:09 - 06:19,,,,06:09,06:09 - 06:19,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:19,06:19 - 06:21,熊貓被兔子打了,zh,SPEAKER_04,06:19,06:19 - 06:21,熊貓被兔子打了,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:21,06:21 - 06:29,,,,06:21,06:21 - 06:29,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:29,06:29 - 06:30,青蛙被老鼠压着,zh,SPEAKER_04,06:29,06:29 - 06:30,青蛙被老鼠压着,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:30,06:30 - 06:39,,,,06:30,06:30 - 06:39,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:39,06:39 - 06:40,烏龜被小貓綁著,zh,SPEAKER_04,06:39,06:39 - 06:40,烏龜被小貓綁著,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:40,06:40 - 06:48,,,,06:40,06:40 - 06:48,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:48,06:48 - 06:50,兔子被小熊抱着,zh,SPEAKER_04,06:48,06:48 - 06:50,兔子被小熊抱着,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:50,06:50 - 06:59,,,,06:50,06:50 - 06:59,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:59,06:59 - 07:01,猴子被小猪绑着,zh,SPEAKER_04,06:59,06:59 - 07:01,猴子被小猪绑着,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
07:01,07:01 - 07:07,,,,07:01,07:01 - 07:07,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:07,07:07 - 07:10,小羊被河马背着,zh,SPEAKER_04,07:07,07:07 - 07:10,小羊被河马背着,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
07:10,07:10 - 07:19,,,,07:10,07:10 - 07:19,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:19,07:19 - 07:20,斑馬被老虎壓著,zh,SPEAKER_04,07:19,07:19 - 07:20,斑馬被老虎壓著,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
07:20,07:20 - 07:34,,,,07:20,07:20 - 07:34,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:34,07:34 - 07:35,小牛被熊貓推了,zh,SPEAKER_04,07:34,07:34 - 07:35,小牛被熊貓推了,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
07:35,07:35 - 07:43,,,,07:35,07:35 - 07:43,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:43,07:43 - 07:45,打小羊的松鼠再招手,zh,SPEAKER_04,07:43,07:43 - 07:45,打小羊的松鼠在招手,zh,Speaker 1 System,No difference,00:00:00,0,TRUE,FALSE,TRUE
07:45,07:45 - 07:57,,,,07:45,07:45 - 07:57,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:57,07:57 - 07:59,咬小猪的猴自在咬尾巴,zh,SPEAKER_04,07:57,07:57 - 07:59,咬小猪的猴子在摇尾巴,zh,Speaker 1 System,No difference,00:00:00,0,TRUE,FALSE,TRUE
07:59,07:59 - 08:05,,,,07:59,07:59 - 08:05,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
08:05,08:05 - 08:05,[blank_audio],en,SPEAKER_03,08:05,08:05 - 08:05,unclear,en + zh,Speaker 2 Child,No difference,00:00:00,1,TRUE,TRUE,TRUE
