OnsetTime1,TimeStamp1,Text1,Language1,Speaker1,OnesetTime2,TimeStamp2,Text2,Language2,Speaker2,Absolute_onset_time_difference,TimeStamp_difference,Text_difference_word_count,text_difference,language_difference,Speaker_difference
00:46,00:46 - 01:12,"For example, if they're having trouble selecting their answer, you can help select their answer for them. you should not repeat the audio with the task in place. for example, if your child doesn't know the answer, don't repeat any part of the question for them. you should not tell your child if their answers are right or wrong. for example, don't nod or shake your head after your child answers.",en-us,SPEAKER_01,00:46,00:46 - 01:12,"Speaker 1: For example, if they're having trouble selecting their answer, you can help select their answer for them. you should not repeat the audio with the task in place. for example, if your child doesn't know the answer, don't repeat any part of the question for them. you should not tell your child if their answers are right or wrong. for example, don't nod or shake your head after your child  answers.
Speaker 2: Unclear",en,Speaker 5 Multiple Speakers,No difference,00:00:00,3,TRUE,TRUE,TRUE
01:12,01:12 - 01:13,,,,01:12,01:12 - 01:13,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:13,01:13 - 01:17,You can give encouragement to your child every three to five sentences.,en-us,Unknown,01:13,01:13 - 01:17,You can give encouragement to your child every three to five sentences.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,TRUE,TRUE
01:17,01:17 - 01:18,,,,01:17,01:17 - 01:18,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:18,01:18 - 01:41,"By saying you are working hard, keep it up or good job paying attention. if your child is unsure of the answer, you can encourage them to take a guess. if your child is close to finishing, you can say just a few more. let's keep going. now we are going to check that you know the rules and then get started. scroll down to begin.",en-us,SPEAKER_01,01:18,01:18 - 01:41,"Speaker 1: By saying you are working hard, keep it up or good job paying attention. if your child is unsure of the answer, you can encourage them to take a guess. if your child is close to finishing, you can say just a few more. let's keep going. now we are going to check that you know the rules and then get started. scroll down to begin.
Speaker 2: Unclear",en,Speaker 5 Multiple Speakers,No difference,00:00:00,3,TRUE,TRUE,TRUE
01:41,01:41 - 01:43,,,,01:41,01:41 - 01:43,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:43,01:43 - 01:44,How?,en-us,Unknown,01:43,01:43 - 01:44,好，然后我们下面有一些问题,zh,Speaker 4 Experimenter,No difference,00:00:00,13,TRUE,TRUE,TRUE
01:44,01:44 - 01:45,,,,01:44,01:44 - 01:45,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:45,01:45 - 01:51,啊，如果你可以再往下滑的话，这些问题都是问妈妈的问题，然后。,zh-cn,Unknown,01:45,01:45 - 01:51,啊，如果你可以再往下滑的话，这些问题都是问妈妈的问题，然后。,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
01:51,01:51 - 02:07,,,,01:51,01:51 - 02:07,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:07,02:07 - 02:08,Okay.,en-us,SPEAKER_02,02:07,02:07 - 02:08,Okay.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
02:08,02:08 - 02:16,好啊，林念，我还想请问一下你啊，有手机在身边吗？我在在这边好，那你手机上有没有zoom？,zh-cn,SPEAKER_02,02:08,02:08 - 02:18,"Speaker 4: 好啊，林念，我还想请问一下你啊，有手机在身边吗
Speaker 3: 我在在这边好
Speaker 4: 那你手机上有没有zoom app
？",en + zh,Speaker 5 Multiple Speakers,No difference,00:00:02,4,TRUE,TRUE,TRUE
02:16,02:16 - 02:18,,,,02:18,02:18 - 02:18,有,zh,Speaker 3 Parent,00:02,00:00:02,1,TRUE,TRUE,TRUE
02:18,02:18 - 02:23,有哦，然后那我想请用请你用你的手机那。,zh-cn,SPEAKER_05,02:18,02:18 - 02:23,然后那我想请用请你用你的手机。,zh,Speaker 4 Experimenter,No difference,00:00:00,3,TRUE,TRUE,TRUE
02:23,02:23 - 02:26,我的手机我要看一看，等一下啊。,zh-cn,SPEAKER_02,02:23,02:23 - 02:26,"Speaker 3: 那我的手机
Speaker 2: 我想看一看
Speaker 3: 等一下啊，等妈妈",zh,Speaker 5 Multiple Speakers,No difference,00:00:00,7,TRUE,TRUE,TRUE
02:26,02:26 - 02:27,你妈妈怎么样？,zh-cn,SPEAKER_02,02:26,02:26 - 02:27,怎么样？,zh,Speaker 4 Experimenter,No difference,00:00:00,3,TRUE,TRUE,TRUE
02:27,02:27 - 02:29,,,,02:27,02:27 - 02:29,让我把zoom打开,,Speaker 3 Parent,No difference,00:00:00,6,TRUE,FALSE,TRUE
02:29,02:29 - 02:29,对。,zh-cn,Unknown,02:29,02:29 - 02:29,对。,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
02:29,02:29 - 02:34,然后可以用手机也join这个meeting就是用手机点那个link。,zh-cn,SPEAKER_02,02:29,02:29 - 02:34,然后可以用手机也join这个meeting就是用手机点那个link。,en + zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
02:34,02:34 - 02:35,,,,02:34,02:34 - 02:35,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:35,02:35 - 02:36,然后也可以join进来。,zh-cn,SPEAKER_02,02:35,02:35 - 02:36,然后也可以join进来。,en + zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
02:36,02:36 - 02:39,,,,02:36,02:36 - 02:39,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:39,02:39 - 02:49,那个。那个阿姨要我要妈妈那个等一下啊，我给你拿，我给你讲。阿姨说希望妈妈能够用手机，也让你让她看见我，嗯。,zh-cn,SPEAKER_05,02:39,02:39 - 02:49,那个。那个阿姨要我要妈妈那个等一下啊，我给你拿，我给你讲。阿姨说希望妈妈能够用手机，也让你让她看见我。,zh,Speaker 3 Parent,No difference,00:00:00,1,TRUE,TRUE,TRUE
02:49,02:49 - 02:51,下面那样就可以再看看哪。,zh-cn,SPEAKER_02,02:49,02:49 - 02:52,嗯，下面那样就可以再看看。,zh,Speaker 4 Experimenter,No difference,00:00:01,0,TRUE,TRUE,TRUE
02:51,02:51 - 02:52,,,,02:52,02:52 - 02:52,Unclear,zh,Speaker 2 Child,00:01,00:00:01,1,TRUE,TRUE,TRUE
02:52,02:52 - 02:52,Oh my god.,en-us,SPEAKER_02,02:52,02:52 - 02:52,Oh my god.,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:52,02:52 - 02:54,For sure.,en-us,SPEAKER_02,02:52,02:52 - 02:54,我也想呢,zh,Speaker 3 Parent,No difference,00:00:00,6,TRUE,TRUE,TRUE
02:54,02:54 - 03:01,我是佳宁妈小宁妈阿姨，听说你刚满三岁是吗？你前些天刚过生日了是吗？,zh-cn,Unknown,02:54,02:54 - 03:01,小柠檬，小柠檬，阿姨听说你刚满三岁是吗？你前些天刚过生日了是吗？,zh,Speaker 4 Experimenter,No difference,00:00:00,2,TRUE,TRUE,TRUE
03:01,03:01 - 03:08,,,,03:01,03:01 - 03:08,对,zh,Speaker 2 Child,No difference,00:00:00,1,TRUE,TRUE,TRUE
03:08,03:08 - 03:11,小林梦，你今年生日做什么啊？唉。,zh-cn,SPEAKER_00,03:08,03:08 - 03:11,小柠檬，你今年生日做什么啊？唉。,zh,Speaker 4 Experimenter,No difference,00:00:00,0,TRUE,TRUE,TRUE
03:11,03:11 - 03:13,,,,03:11,03:11 - 03:13,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:13,03:13 - 03:14,你看，你看，我们现在。,zh-cn,SPEAKER_05,03:13,03:13 - 03:14,你看，你看，我们现在。,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,TRUE,TRUE
03:14,03:14 - 03:16,家里给妈妈找一个你看，你看这个阿。,zh-cn,SPEAKER_05,03:14,03:14 - 03:16,家里给妈妈找一个你看,zh,Speaker 3 Parent,No difference,00:00:00,5,TRUE,TRUE,TRUE
03:16,03:16 - 03:19,姨，这个画面你看阿姨这个画面。,zh-cn,SPEAKER_00,03:16,03:16 - 03:19,你看这个阿姨，这个画面，你看阿姨这个画面。,zh,Speaker 6 Others,No difference,00:00:00,5,TRUE,TRUE,TRUE
03:19,03:19 - 03:21,,,,03:19,03:19 - 03:21,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:21,03:21 - 03:24,是林业，要是这个麻烦的话也没关。,zh-cn,SPEAKER_02,03:21,03:21 - 03:24,是林业，要是这个麻烦的话也没关系的这个也可以,zh,Speaker 4 Experimenter,No difference,00:00:00,7,TRUE,TRUE,TRUE
03:24,03:24 - 03:27,系的这个也可以哎呦好，我知道。,zh-cn,SPEAKER_02,03:24,03:24 - 03:27,我要么用ipad，哎呦好，我知道。实在不行就算了。,zh,Speaker 3 Parent,No difference,00:00:00,5,TRUE,TRUE,TRUE
03:27,03:27 - 03:29,实在不行就算了嗯？,zh-cn,SPEAKER_05,03:27,03:27 - 03:29,嗯？,zh,Speaker 4 Experimenter,No difference,00:00:00,7,TRUE,TRUE,TRUE
03:29,03:29 - 03:33,,,,03:29,03:29 - 03:33,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:33,03:33 - 03:40,其实是不是有时候跟他们确认他们有没有那个可以把手机夹着的那个工具不然后不会不不不是。,zh-cn,SPEAKER_00,03:33,03:33 - 03:40,其实是不是有时候跟他们确认他们有没有那个可以把手机夹着的那个工具不然后不会不不。,zh,Speaker 6 Others,No difference,00:00:00,2,TRUE,TRUE,TRUE
03:40,03:40 - 03:42,每个人都有。,zh-cn,SPEAKER_00,03:40,03:40 - 03:42,不是每个人都有。所以,zh,Speaker 4 Experimenter,No difference,00:00:00,4,TRUE,TRUE,TRUE
03:42,03:42 - 03:52,所以，嗯，所以你们只会问问看能同时开手机和电脑能能同能ok，没有也没关系的。,zh-cn,SPEAKER_02,03:42,03:42 - 03:52,所以，嗯，所以你们只会问问看能同时开手机和电脑能能同能ok，没有也没关系的。,zh,Speaker 6 Others,No difference,00:00:00,0,FALSE,TRUE,TRUE
03:52,03:52 - 03:55,,,,03:52,03:52 - 03:55,嗯，是的,zh,Speaker 4 Experimenter,No difference,00:00:00,3,TRUE,TRUE,TRUE
03:55,03:55 - 04:02,好了，你这样，你看一分钟啊然后妈妈给你我把你们的密码找出来，你稍等密码是udllb lab。,zh-cn,Unknown,03:55,03:55 - 04:00,好了，你这样，你看一分钟啊然后妈妈给你我把你们的密码找出来，你稍等。,zh,Speaker 3 Parent,No difference,00:00:02,5,TRUE,TRUE,TRUE
04:02,04:02 - 04:03,,,,04:00,04:00 - 04:04,密码是udllblab,en + zh,Speaker 4 Experimenter,00:02,00:00:03,4,TRUE,TRUE,TRUE
04:03,04:03 - 04:04,Udlfb large.,en-us,SPEAKER_05,04:04,04:04 - 04:04,"Speaker 3: udllb lab
Speaker 4: udllb lab",en,Speaker 5 Multiple Speakers,00:01,00:00:01,4,TRUE,TRUE,TRUE
04:04,04:04 - 04:09,,,,04:04,04:04 - 04:09,,,,No difference,00:00:00,0,FALSE,FALSE,FALSE
04:09,04:09 - 04:10,"Ok, ok.",en-us,Unknown,04:09,04:09 - 04:10,"Speaker 3: Ok,
Speaker 4: ok.",,Speaker 5 Multiple Speakers,No difference,00:00:00,2,TRUE,FALSE,TRUE
04:10,04:10 - 04:12,,,,04:10,04:10 - 04:12,然后这个的话,zh,Speaker 4 Experimenter,No difference,00:00:00,6,TRUE,TRUE,TRUE
04:12,04:12 - 04:14,就是请你就不要啊join。,zh-cn,SPEAKER_02,04:12,04:12 - 04:14,就是请你就不要啊join。,en + zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
04:14,04:14 - 04:14,The audit.,en-us,SPEAKER_02,04:14,04:14 - 04:14,The audio. 然后有回音嘛,en + zh,Speaker 4 Experimenter,No difference,00:00:00,6,TRUE,TRUE,TRUE
04:14,04:14 - 04:20,,,,04:14,04:14 - 04:20,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:20,04:20 - 04:20,Ory.,en-us,SPEAKER_05,04:20,04:20 - 04:20,Ory.,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:20,04:20 - 04:21,,,,04:20,04:20 - 04:21,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:21,04:21 - 04:21,可以吗？,zh-cn,SPEAKER_05,04:21,04:21 - 04:21,可以吗？,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,TRUE,TRUE
04:21,04:21 - 04:31,啊，好，这样就可以了。好，我们想希望你啊，如果用一个什么东西把它架在一个我们可以看到屏幕和键盘的位置。,zh-cn,Unknown,04:21,04:21 - 04:31,啊，好，这样就可以了。好，我们想希望你啊，如果用一个什么东西把它架在一个我们可以看到屏幕和键盘的位置。,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
04:31,04:31 - 04:32,,,,04:31,04:31 - 04:32,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:32,04:32 - 04:34,啊，对啊，好一些。,zh-cn,SPEAKER_02,04:32,04:32 - 04:34,啊，对啊，好一些。,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
04:34,04:34 - 04:40,,,,04:34,04:34 - 04:40,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:40,04:40 - 04:42,电脑的屏幕和键盘，ok？,zh-cn,SPEAKER_04,04:40,04:40 - 04:42,"Speaker 4: 电脑的
Speaker 3: 屏幕和键盘，ok？",zh,Speaker 5 Multiple Speakers,No difference,00:00:00,2,TRUE,TRUE,TRUE
04:42,04:42 - 04:49,嗯，可能近一点啊，对，这样就比较好，然后或者侧面对用一个水杯或者。,zh-cn,SPEAKER_02,04:42,04:42 - 04:49,嗯，可能近一点啊，对，这样就比较好，然后或者侧面对用一个水杯或者。,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
04:49,04:49 - 04:50,什么架一。,zh-cn,SPEAKER_02,04:49,04:49 - 04:50,什么架一下。,zh,Speaker 4 Experimenter,No difference,00:00:00,1,TRUE,TRUE,TRUE
04:50,04:50 - 04:54,下可能你们我要怎么mute你们呢？,zh-cn,SPEAKER_02,04:50,04:50 - 04:54,下可能你们我要怎么mute你们呢？,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,TRUE,TRUE
04:54,04:54 - 04:55,,,,04:54,04:54 - 04:55,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:55,04:55 - 05:00,还是哦，好好哦，好。,zh-cn,SPEAKER_05,04:55,04:55 - 05:00,还是哦，好好。,zh,Speaker 3 Parent,No difference,00:00:00,2,TRUE,TRUE,TRUE
05:00,05:00 - 05:03,,,,05:00,05:00 - 05:03,噢，好,zh,Speaker 4 Experimenter,No difference,00:00:00,2,TRUE,TRUE,TRUE
05:03,05:03 - 05:03,这样可以。,zh-cn,SPEAKER_04,05:03,05:03 - 05:03,这样可以吗。,zh,Speaker 3 Parent,No difference,00:00:00,1,TRUE,TRUE,TRUE
05:03,05:03 - 05:04,我们。,zh-cn,SPEAKER_02,05:03,05:03 - 05:04,我们，呃。,zh,Speaker 4 Experimenter,No difference,00:00:00,1,TRUE,TRUE,TRUE
05:04,05:04 - 05:07,,,,05:04,05:04 - 05:07,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:07,05:07 - 05:09,对好，这样就可以好的，没问题。,zh-cn,SPEAKER_02,05:07,05:07 - 05:09,对好，这样就可以好的，没问题。,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
05:09,05:09 - 05:11,那我去把它叫回。,zh-cn,SPEAKER_02,05:09,05:09 - 05:11,那我去把他叫回来。,zh,Speaker 3 Parent,No difference,00:00:00,1,TRUE,TRUE,TRUE
05:11,05:11 - 05:13,来好，谢谢。,zh-cn,SPEAKER_05,05:11,05:11 - 05:13,好，谢谢。,zh,Speaker 4 Experimenter,No difference,00:00:00,1,TRUE,TRUE,TRUE
05:13,05:13 - 05:17,,,,05:13,05:13 - 05:17,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:17,05:17 - 05:20,不知道会不会看到，又很想摸那个手机。,zh-cn,Unknown,05:17,05:17 - 05:20,不知道会不会看到，又很想摸那个手机。,zh,Speaker 6 Others,No difference,00:00:00,0,FALSE,TRUE,TRUE
05:20,05:20 - 05:24,,,,05:20,05:20 - 05:24,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:24,05:24 - 05:30,那待会再看你你时间如果你今天比较忙，在看哪个时间在跟你确认一些明天的东西做完实验我。,zh-cn,Unknown,05:24,05:24 - 05:30,那待会再看你你时间如果你今天比较忙，在看哪个时间在跟你确认一些明天的东西,zh,Speaker 6 Others,No difference,00:00:00,5,TRUE,TRUE,TRUE
05:30,05:30 - 05:39,帮你弄一下哦哟ok，好好谢谢你们，那我们要开始玩游戏啦。我们有中文游戏，还有英文游戏，你想要玩哪个呢？,zh-cn,SPEAKER_05,05:30,05:30 - 05:39,"Speaker 3: 做完实验我帮你弄一下哦哟ok，好
Speaker 4: 好，小柠檬，那我们要开始玩游戏啦。我们有中文游戏，还有英文游戏，你想要玩哪个呢？",zh,Speaker 5 Multiple Speakers,No difference,00:00:00,6,TRUE,TRUE,TRUE
05:39,05:39 - 05:41,,,,05:39,05:39 - 05:41,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:41,05:41 - 05:43,你要哪个中文还是英文英文英文。,zh-cn,Unknown,05:41,05:41 - 05:43,"你要哪个中文还是英文
",zh,Speaker 3 Parent,No difference,00:00:00,4,TRUE,TRUE,TRUE
05:43,05:43 - 05:46,,,,05:43,05:43 - 05:46,"speaker 2: 英文
speaker 3: 英文
speaker 4: 英文的啊，好",zh,Speaker 5 Multiple Speakers,No difference,00:00:00,12,TRUE,TRUE,TRUE
05:46,05:46 - 05:48,那我们先来试试英文的。,zh-cn,Unknown,05:46,05:46 - 05:48,那我们先来试试英文的。,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
05:48,05:48 - 05:50,,,,05:48,05:48 - 05:50,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:50,05:50 - 05:51,Welcome.,en-us,SPEAKER_02,05:50,05:50 - 05:51,Welcome.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,TRUE,TRUE
05:51,05:51 - 05:53,,,,05:51,05:51 - 05:53,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:53,05:53 - 05:58,然后林业这里可以填virtual 004你有大。,zh-cn,SPEAKER_02,05:53,05:53 - 05:58,"speaker 4: 然后林业这里可以填virtual 004。
speaker 2: unclear",en + zh,Speaker 5 Multiple Speakers,No difference,00:00:00,6,TRUE,TRUE,TRUE
05:58,05:58 - 05:59,小写吗？,zh-cn,SPEAKER_02,05:58,05:58 - 05:59,你有大小写吗？,zh,Speaker 3 Parent,No difference,00:00:00,3,TRUE,TRUE,TRUE
05:59,05:59 - 06:01,没有没关系的，我。,zh-cn,Unknown,05:59,05:59 - 06:01,没有没关系的。,zh,Speaker 4 Experimenter,No difference,00:00:00,1,TRUE,TRUE,TRUE
06:01,06:01 - 06:02,要去那东西的。,zh-cn,SPEAKER_02,06:01,06:01 - 06:02,我要吃那东西的。,zh,Speaker 2 Child,No difference,00:00:00,1,TRUE,TRUE,TRUE
06:02,06:02 - 06:05,那一会就听得到了，一挥而就听得。,zh-cn,SPEAKER_02,06:02,06:02 - 06:05,待会儿就听得到了，一会儿就听得到了。,zh,Speaker 3 Parent,No difference,00:00:00,2,TRUE,TRUE,TRUE
06:05,06:05 - 06:11,到了，然后接下来就是想你们和妈妈一起玩儿啊然后我们阿姨们就会在旁边观察。,zh-cn,SPEAKER_00,06:05,06:05 - 06:11,然后接下来就是想你们和妈妈一起玩儿啊然后我们阿姨们就会在旁边观察。,zh,Speaker 4 Experimenter,No difference,00:00:00,2,TRUE,TRUE,TRUE
06:11,06:11 - 06:19,,,,06:11,06:11 - 06:19,我想看那东西,zh,Speaker 2 Child,No difference,00:00:00,6,TRUE,TRUE,TRUE
06:19,06:19 - 06:22,Let's try that. are you ready?,en-us,SPEAKER_01,06:19,06:19 - 06:22,Let's try it out are you ready?,en,Speaker 1 System,No difference,00:00:00,1,TRUE,TRUE,TRUE
06:22,06:22 - 06:23,,,,06:22,06:22 - 06:23,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:23,06:23 - 06:25,The picture is on the bed.,en-us,SPEAKER_01,06:23,06:23 - 06:25,The picture is on the bed.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,TRUE,TRUE
06:25,06:25 - 06:37,,,,06:25,06:25 - 06:37,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:37,06:37 - 06:39,这个是测试的，对不对？,zh-cn,SPEAKER_02,06:37,06:37 - 06:39,这个是测试的，对不对？,zh,Speaker 6 Others,No difference,00:00:00,0,FALSE,TRUE,TRUE
06:39,06:39 - 06:43,,,,06:39,06:39 - 06:43,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:43,06:43 - 06:46,Pick the one that shows the picture.,en-us,SPEAKER_04,06:43,06:43 - 06:46,Pick the one that shows the picture.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,TRUE,TRUE
06:46,06:46 - 06:47,Is on the bed.,en-us,SPEAKER_04,06:46,06:46 - 06:47,Is on the bed.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,TRUE,TRUE
06:47,06:47 - 06:50,,,,06:47,06:47 - 06:50,unclear,zh,Speaker 2 Child,No difference,00:00:00,1,TRUE,TRUE,TRUE
06:50,06:50 - 06:51,嗯，对一些。,zh-cn,SPEAKER_05,06:50,06:50 - 06:51,嗯，等一下。,zh,Speaker 2 Child,No difference,00:00:00,0,TRUE,TRUE,TRUE
06:51,06:51 - 06:55,可以，我们先做完这个好不好？然后我们做一下可以吗？你看上面。,zh-cn,SPEAKER_05,06:51,06:51 - 06:55,可以，我们先做完这个好不好？然后我们做一下可以吗？你看上面。,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,TRUE,TRUE
06:55,06:55 - 07:03,有四张图片对不对？你来看？咦，你听到的刚才里面说什么了吗？没有听到来来这个给你捧着好吗？然后。,zh-cn,SPEAKER_05,06:55,06:55 - 07:03,有四张图片对不对？你来看？咦，你听到的刚才里面说什么了吗？没有听到来来这个给你捧着好吗？然后。,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,TRUE,TRUE
07:03,07:03 - 07:11,,,,07:03,07:03 - 07:11,unclear,zh,Speaker 2 Child,No difference,00:00:00,1,TRUE,TRUE,TRUE
07:11,07:11 - 07:11,Apples.,en-us,SPEAKER_04,07:11,07:11 - 07:11,Apples.,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:11,07:11 - 07:13,,,,07:11,07:11 - 07:13,Apples,en,Speaker 1 System,No difference,00:00:00,1,TRUE,TRUE,TRUE
07:13,07:13 - 07:17,你要看着屏幕然后里面说话了你要告诉妈妈是哪一张图片。,zh-cn,Unknown,07:13,07:13 - 07:17,你要看着屏幕然后里面说话了你要告诉妈妈是哪一张图片。,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,TRUE,TRUE
07:17,07:17 - 07:18,,,,07:17,07:17 - 07:18,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:18,07:18 - 07:23,你听到话了吗？你等一下你看还有765还会重复。,zh-cn,SPEAKER_05,07:18,07:18 - 07:23,你听到话了吗？你等一下你看还有765还会重复。,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,TRUE,TRUE
07:23,07:23 - 07:27,,,,07:23,07:23 - 07:27,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:27,07:27 - 07:30,The blue snake is eating apples. which one?,en-us,SPEAKER_04,07:27,07:27 - 07:30,Speaker 1: The blue snake is eating apples. Speaker 3: which one?,,Speaker 5 Multiple Speakers,No difference,00:00:00,2,TRUE,FALSE,TRUE
07:30,07:30 - 07:36,哪一个用手指一下这个啊，你用手指是这哪个这个这个ok好。,zh-cn,SPEAKER_04,07:30,07:30 - 07:36,"Speaker 3: 哪一个用手指一下
Speaker 2: 这个啊，
Speaker 3: 你用手指是这哪一个
Speaker 2: 这个
Speaker 3: 这个ok好。",zh,Speaker 5 Multiple Speakers,No difference,00:00:00,6,TRUE,TRUE,TRUE
07:36,07:36 - 07:37,,,,07:36,07:36 - 07:37,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:37,07:37 - 07:39,是我给他点，是吗？,zh-cn,Unknown,07:37,07:37 - 07:39,是我给他点，是吗？,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,TRUE,TRUE
