OnsetTime1,TimeStamp1,Text1,Language1,Speaker1,OnesetTime2,TimeStamp2,Text2,Language2,Speaker2,Absolute_onset_time_difference,TimeStamp_difference,Text_difference_word_count,text_difference,language_difference,Speaker_difference
00:47,00:47 - 00:48,,,,00:47,00:47 - 00:48,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
00:48,00:48 - 00:52,然後請您用手機加入的時候不要加入audio,zh,SPEAKER_01,00:48,00:48 - 00:52,然後請您用手機加入的時候不要加入audio,en + zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
00:52,00:52 - 00:54,不然可能會有混響,zh,SPEAKER_01,00:52,00:52 - 00:54,不然可能會有混響,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
00:54,00:54 - 00:55,就是會聽不清楚,zh,SPEAKER_01,00:54,00:54 - 00:55,就是會聽不清楚,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
00:55,00:55 - 00:56,,,,00:55,00:55 - 00:56,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
00:56,00:56 - 00:57,[blank_audio],en,SPEAKER_01,00:56,00:56 - 00:57,[blank_audio],,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
00:57,00:57 - 01:00,,,,00:57,00:57 - 01:00,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:00,01:00 - 01:01,นี้ลาบ,th,SPEAKER_01,01:00,01:00 - 01:01,unclear,en + zh,Speaker 4 Experimenter,No difference,00:00:00,1,TRUE,TRUE,TRUE
01:01,01:01 - 01:11,,,,01:01,01:01 - 01:11,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:11,01:11 - 01:14,I hope you don't connect audio.,en,SPEAKER_01,01:11,01:11 - 01:15,请您不用connect audio.,en + zh,Speaker 4 Experimenter,No difference,00:00:01,9,TRUE,TRUE,TRUE
01:14,01:14 - 01:22,,,,01:15,01:15 - 01:22,好的,zh,Speaker 3 Parent,00:01,00:00:01,2,TRUE,TRUE,TRUE
01:22,01:22 - 01:23,Okay.,en,SPEAKER_00,01:22,01:22 - 01:23,Okay.,en,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:23,01:23 - 01:24,,,,01:23,01:23 - 01:24,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:24,01:24 - 01:24,[blank_audio],en,SPEAKER_00,01:24,01:24 - 01:24,[blank_audio],,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:24,01:24 - 01:30,,,,01:24,01:24 - 01:30,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:30,01:30 - 01:35,好 那这里的话能不能请您就是将它可能靠在一个水杯或者,zh,SPEAKER_01,01:30,01:30 - 01:35,好 那这里的话能不能请您就是将它可能靠在一个水杯或者,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:35,01:35 - 01:36,[blank_audio],en,SPEAKER_03,01:35,01:35 - 01:36,[blank_audio],,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:36,01:36 - 01:36,你刷哪啊 我打那个,zh,SPEAKER_03,01:36,01:36 - 01:37,你刷哪啊 我打那个,,,Absolute time difference:,00:00:01,Text difference word count:,FALSE,FALSE,FALSE
01:36,01:36 - 01:38,你上哪儿啊 我打那个,zh,SPEAKER_01,01:37,01:37 - 01:38,你上哪儿啊 我把那个,zh,Speaker 3 Parent,00:01,00:00:01,0,TRUE,FALSE,TRUE
01:38,01:38 - 01:42,,,,01:38,01:38 - 01:42,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:42,01:42 - 01:45,(speaking in foreign language),en,SPEAKER_00,01:42,01:42 - 01:45,诶,zh,Speaker 3 Parent,No difference,00:00:00,5,TRUE,TRUE,TRUE
01:45,01:45 - 01:46,,,,01:45,01:45 - 01:46,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:46,01:46 - 01:46,[blank_audio],en,SPEAKER_01,01:46,01:46 - 01:46,有这个,zh,Speaker 3 Parent,No difference,00:00:00,3,TRUE,TRUE,TRUE
01:46,01:46 - 01:51,,,,01:46,01:46 - 01:51,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:51,01:51 - 01:52,[blank_audio],en,SPEAKER_01,01:51,01:51 - 01:52,[blank_audio],,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:52,01:52 - 01:55,,,,01:52,01:52 - 01:55,然后不要connect audio,en + zh,Speaker 4 Experimenter,No difference,00:00:00,6,TRUE,TRUE,TRUE
01:55,01:55 - 01:55,Keyla fuck!,en,SPEAKER_01,01:55,01:55 - 01:55,就是他,zh,Speaker 4 Experimenter,No difference,00:00:00,5,TRUE,TRUE,TRUE
01:55,01:55 - 01:56,[blank_audio],en,SPEAKER_00,01:55,01:55 - 01:56,[blank_audio],,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:56,01:56 - 01:57,,,,01:56,01:56 - 01:57,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:57,01:57 - 01:59,[blank_audio],en,SPEAKER_03,01:57,01:57 - 01:59,noise,,,No difference,00:00:00,1,TRUE,FALSE,FALSE
01:59,01:59 - 02:01,,,,01:59,01:59 - 02:01,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:01,02:01 - 02:01,So does that.,en,SPEAKER_03,02:01,02:01 - 02:01,稍等啊,zh,Speaker 3 Parent,No difference,00:00:00,6,TRUE,TRUE,TRUE
02:01,02:01 - 02:08,,,,02:01,02:01 - 02:08,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:08,02:08 - 02:09,上哪儿啊 换一个,zh,SPEAKER_03,02:08,02:08 - 02:09,稍等啊 我换一个,zh,Speaker 3 Parent,No difference,00:00:00,0,TRUE,FALSE,TRUE
02:09,02:09 - 02:09,我觉得,zh,SPEAKER_03,02:09,02:09 - 02:09,我觉得,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:09,02:09 - 02:09,我換你,zh,SPEAKER_01,02:09,02:09 - 02:09,,,,No difference,00:00:00,3,TRUE,FALSE,FALSE
02:09,02:09 - 02:11,,,,02:09,02:09 - 02:11,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:11,02:11 - 02:12,I'm gonna take a look.,en,SPEAKER_01,02:11,02:11 - 02:12,这个,zh,Speaker 3 Parent,No difference,00:00:00,8,TRUE,TRUE,TRUE
02:12,02:12 - 02:13,,,,02:12,02:12 - 02:13,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:13,02:13 - 02:14,非常不错,zh,SPEAKER_01,02:13,02:13 - 02:14,非常不错,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:14,02:14 - 02:16,好 谢谢您 麻烦了,zh,SPEAKER_01,02:14,02:14 - 02:16,好 谢谢您 麻烦了,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:16,02:16 - 02:18,,,,02:16,02:16 - 02:18,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:18,02:18 - 02:18,[blank_audio],en,SPEAKER_01,02:18,02:18 - 02:18,[blank_audio],,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:18,02:18 - 02:25,,,,02:18,02:18 - 02:25,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:25,02:25 - 02:28,嘉雅我祝福你上周过生日了是吗,zh,SPEAKER_01,02:25,02:25 - 02:28,小雅我记得你上周过生日了是吗,zh,Speaker 4 Experimenter,No difference,00:00:00,0,TRUE,FALSE,TRUE
02:28,02:28 - 02:30,,,,02:28,02:28 - 02:30,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:30,02:30 - 02:31,你过生日都做什么了呀,zh,SPEAKER_01,02:30,02:30 - 02:31,你过生日都做什么了呀,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:31,02:31 - 02:33,,,,02:31,02:31 - 02:33,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:33,02:33 - 02:33,你們吃蛋糕嗎,zh,SPEAKER_01,02:33,02:33 - 02:33,你們吃蛋糕嗎,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:33,02:33 - 02:36,,,,02:33,02:33 - 02:36,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:36,02:36 - 02:38,还有什么有收到很多礼物,zh,SPEAKER_01,02:36,02:36 - 02:40,还有什么有收到很多礼物吗,zh,Speaker 4 Experimenter,No difference,00:00:02,1,TRUE,FALSE,TRUE
02:38,02:38 - 02:41,,,,02:40,02:40 - 02:41,有,zh,Speaker 2 Child,00:02,00:00:02,1,TRUE,TRUE,TRUE
02:41,02:41 - 02:43,有沒有你最喜歡的禮物,zh,SPEAKER_01,02:41,02:41 - 02:43,有啊 有沒有你最喜歡的禮物,zh,Speaker 4 Experimenter,No difference,00:00:00,2,TRUE,FALSE,TRUE
02:43,02:43 - 02:44,你喜歡禮物嗎,zh,SPEAKER_01,02:43,02:43 - 02:46,你喜歡禮物嗎,zh,Speaker 4 Experimenter,No difference,00:00:02,0,FALSE,FALSE,TRUE
02:44,02:44 - 02:48,,,,02:46,02:46 - 02:47,有,zh,Speaker 2 Child,00:02,00:00:03,1,TRUE,TRUE,TRUE
02:48,02:48 - 02:48,好棒哦,zh,SPEAKER_01,02:47,02:47 - 02:48,有啊 好棒哦,zh,Speaker 4 Experimenter,00:01,00:00:01,2,TRUE,FALSE,TRUE
02:48,02:48 - 02:50,,,,02:48,02:48 - 02:50,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:50,02:50 - 02:50,生日快乐,zh,SPEAKER_01,02:50,02:50 - 02:50,生日快乐,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:50,02:50 - 02:51,,,,02:50,02:50 - 02:51,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:51,02:51 - 02:53,跟你说了一个有点晚的生日快乐,zh,SPEAKER_01,02:51,02:51 - 02:53,跟你说了一个有点晚的生日快乐,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:53,02:53 - 02:56,,,,02:53,02:53 - 02:56,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:56,02:56 - 02:57,Thank you.,en,SPEAKER_03,02:56,02:56 - 02:57,Thank you.,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:57,02:57 - 02:57,See you soon.,en,SPEAKER_01,02:57,02:57 - 02:57,说谢谢,zh,Speaker 3 Parent,No difference,00:00:00,6,TRUE,TRUE,TRUE
02:57,02:57 - 02:58,See you soon.,en,SPEAKER_03,02:57,02:57 - 02:58,谢谢阿姨,zh,Speaker 2 Child,No difference,00:00:00,7,TRUE,TRUE,TRUE
02:58,02:58 - 02:59,不客氣,zh,SPEAKER_03,02:58,02:58 - 02:59,不客氣,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:59,02:59 - 03:00,,,,02:59,02:59 - 03:00,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:00,03:00 - 03:01,我們不說了,zh,SPEAKER_03,03:00,03:00 - 03:01,我們不說了,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:01,03:01 - 03:08,,,,03:01,03:01 - 03:08,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:08,03:08 - 03:10,"Okay, then don't let him connect.",en,SPEAKER_01,03:08,03:08 - 03:10,好的 那这里您就不要让他connect.,en + zh,Speaker 4 Experimenter,No difference,00:00:00,17,TRUE,TRUE,TRUE
03:10,03:10 - 03:11,,,,03:10,03:10 - 03:11,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:11,03:11 - 03:13,空调 yundi,zh,SPEAKER_01,03:11,03:11 - 03:13,可能这里还是有,zh,Speaker 4 Experimenter,No difference,00:00:00,6,TRUE,FALSE,TRUE
03:13,03:13 - 03:15,,,,03:13,03:13 - 03:15,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:15,03:15 - 03:16,然後我發生 central,zh,SPEAKER_01,03:15,03:15 - 03:16,我可能是,zh,Speaker 3 Parent,No difference,00:00:00,2,TRUE,FALSE,TRUE
03:16,03:16 - 03:16,(indistinct),en,SPEAKER_03,03:16,03:16 - 03:16,(indistinct),,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:16,03:16 - 03:21,,,,03:16,03:16 - 03:21,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:21,03:21 - 03:22,我把声音关掉是不是好一点,zh,SPEAKER_03,03:21,03:21 - 03:22,我把声音关掉是不是好一点,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:22,03:22 - 03:25,,,,03:22,03:22 - 03:25,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:25,03:25 - 03:26,我把这个声音关掉了,zh,SPEAKER_03,03:25,03:25 - 03:26,我把这个声音关掉了,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:26,03:26 - 03:27,,,,03:26,03:26 - 03:27,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:27,03:27 - 03:29,哦 好 好 這樣好像沒有了,zh,SPEAKER_01,03:27,03:27 - 03:29,哦 好 好 這樣好像沒有了,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:29,03:29 - 03:30,,,,03:29,03:29 - 03:30,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:30,03:30 - 03:31,I have to,en,SPEAKER_01,03:30,03:30 - 03:31,诶好的,zh,Speaker 4 Experimenter,No difference,00:00:00,6,TRUE,TRUE,TRUE
03:31,03:31 - 03:33,,,,03:31,03:31 - 03:33,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:33,03:33 - 03:34,那想請您放在一個位置,zh,SPEAKER_01,03:33,03:33 - 03:35,那想請您放在一個位置,zh,Speaker 4 Experimenter,No difference,00:00:01,0,FALSE,FALSE,TRUE
03:34,03:34 - 03:37,就是我們可以看到屏幕和鍵盤,zh,SPEAKER_01,03:35,03:35 - 03:37,就是我們可以看到屏幕和鍵盤,zh,Speaker 4 Experimenter,00:01,00:00:01,0,FALSE,FALSE,TRUE
03:37,03:37 - 03:38,,,,03:37,03:37 - 03:38,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:38,03:38 - 03:38,[music],en,SPEAKER_03,03:38,03:38 - 03:41,看到屏幕和键盘,zh,Speaker 3 Parent,No difference,00:00:03,8,TRUE,TRUE,TRUE
03:38,03:38 - 03:44,,,,03:41,03:41 - 03:44,嗯,zh,Speaker 4 Experimenter,00:03,00:00:03,1,TRUE,TRUE,TRUE
03:44,03:44 - 03:46,可能您靠在旁边就可以,zh,SPEAKER_01,03:44,03:44 - 03:46,对可能您靠在旁边就可以,zh,Speaker 4 Experimenter,No difference,00:00:00,1,TRUE,FALSE,TRUE
03:46,03:46 - 03:52,,,,03:46,03:46 - 03:52,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:52,03:52 - 03:53,有點噌�다가,zh,SPEAKER_03,03:52,03:52 - 03:53,unclear,zh,Speaker 3 Parent,No difference,00:00:00,4,TRUE,FALSE,TRUE
03:53,03:53 - 03:58,,,,03:53,03:53 - 03:58,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:58,03:58 - 03:59,[ differentiate by a sudden boom sound ],en,SPEAKER_03,03:58,03:58 - 03:59,这样，unclear,zh,Speaker 3 Parent,No difference,00:00:00,7,TRUE,TRUE,TRUE
03:59,03:59 - 04:00,,,,03:59,03:59 - 04:00,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:00,04:00 - 04:01,[blank_audio],en,SPEAKER_03,04:00,04:00 - 04:01,[blank_audio],,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:01,04:01 - 04:04,,,,04:01,04:01 - 04:04,噢 这样,zh,Speaker 3 Parent,No difference,00:00:00,3,TRUE,TRUE,TRUE
04:04,04:04 - 04:07,那你如果一直拿著的話可能會有點累,zh,SPEAKER_01,04:04,04:04 - 04:07,那你如果一直拿著的話可能會有點累,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:07,04:07 - 04:08,沒關係 先這樣吧,zh,SPEAKER_01,04:07,04:07 - 04:08,沒關係 先這樣吧,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:08,04:08 - 04:09,,,,04:08,04:08 - 04:09,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:09,04:09 - 04:10,อ๋อ ๆ ครับ,th,SPEAKER_01,04:09,04:09 - 04:10,噢 噢 好,zh,Speaker 4 Experimenter,No difference,00:00:00,3,TRUE,TRUE,TRUE
04:10,04:10 - 04:11,,,,04:10,04:10 - 04:11,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:11,04:11 - 04:14,"或者您看,其实随便找个什么,靠在那里",zh,SPEAKER_01,04:11,04:11 - 04:14,"或者您看,其实随便找个什么,靠在那里",zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:14,04:14 - 04:15,,,,04:14,04:14 - 04:15,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:15,04:15 - 04:16,Do your book.,en,SPEAKER_01,04:15,04:15 - 04:16,对也不用特别清楚,zh,Speaker 4 Experimenter,No difference,00:00:00,11,TRUE,TRUE,TRUE
04:16,04:16 - 04:19,"對,您拿著的話肯定會累",zh,SPEAKER_01,04:16,04:16 - 04:19,"對,您拿著的話肯定會累",zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:19,04:19 - 04:23,,,,04:19,04:19 - 04:23,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:23,04:23 - 04:27,我这个架子拿你烤了 把你那个土架拿过来,zh,SPEAKER_03,04:23,04:23 - 04:27,我这个架子拿来好了 把你那个谱架拿过来,zh,Speaker 3 Parent,No difference,00:00:00,0,TRUE,FALSE,TRUE
04:27,04:27 - 04:28,,,,04:27,04:27 - 04:28,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:28,04:28 - 04:29,您稍等哈,zh,SPEAKER_03,04:28,04:28 - 04:29,您稍等哈,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:29,04:29 - 04:30,我们有一个普量,zh,SPEAKER_03,04:29,04:29 - 04:30,我们有一个谱架,zh,Speaker 3 Parent,No difference,00:00:00,0,TRUE,FALSE,TRUE
04:30,04:30 - 04:31,อิ หาวแล หาวแล,th,SPEAKER_03,04:30,04:30 - 04:31,嗯好嘞好嘞,zh,Speaker 4 Experimenter,No difference,00:00:00,5,TRUE,TRUE,TRUE
04:31,04:31 - 04:33,,,,04:31,04:31 - 04:33,迅速,zh,Speaker 3 Parent,No difference,00:00:00,2,TRUE,TRUE,TRUE
04:33,04:33 - 04:35,小朋友是有在学乐器啊,zh,SPEAKER_01,04:33,04:33 - 04:35,小朋友是有在学乐器啊,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:35,04:35 - 04:36,"对,他有在学小提琴",zh,SPEAKER_01,04:35,04:35 - 04:36,"对,他有在学小提琴",zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:36,04:36 - 04:45,,,,04:36,04:36 - 04:45,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:45,04:45 - 04:46,太高了,zh,SPEAKER_03,04:45,04:45 - 04:46,太高了,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:46,04:46 - 04:47,,,,04:46,04:46 - 04:47,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:47,04:47 - 04:49,没关系你把它拿过来我调整一下就可以了,zh,SPEAKER_03,04:47,04:47 - 04:49,没关系你把它拿过来我调整一下就可以了,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:49,04:49 - 04:51,哎不要那个样子哈那个样子就化掉,zh,SPEAKER_03,04:49,04:49 - 04:51,哎不要那个样子哈那个样子就坏掉,zh,Speaker 3 Parent,No difference,00:00:00,0,TRUE,FALSE,TRUE
04:51,04:51 - 04:53,,,,04:51,04:51 - 04:53,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:53,04:53 - 04:54,I was here.,en,SPEAKER_03,04:53,04:53 - 04:54,诶我谢谢你,zh,Speaker 3 Parent,No difference,00:00:00,8,TRUE,TRUE,TRUE
04:54,04:54 - 04:56,,,,04:54,04:54 - 04:56,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:56,04:56 - 04:56,(indistinct),en,SPEAKER_03,04:56,04:56 - 04:56,来拿起来,zh,Speaker 3 Parent,No difference,00:00:00,5,TRUE,TRUE,TRUE
04:56,04:56 - 04:59,,,,04:56,04:56 - 04:59,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:59,04:59 - 04:59,- 개야.,ko,SPEAKER_03,04:59,04:59 - 04:59,噢哟,zh,Speaker 2 Child,No difference,00:00:00,2,TRUE,TRUE,TRUE
04:59,04:59 - 05:01,,,,04:59,04:59 - 05:01,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:01,05:01 - 05:01,In go.,en,SPEAKER_03,05:01,05:01 - 05:01,音高,zh,Speaker 2 Child,No difference,00:00:00,4,TRUE,TRUE,TRUE
05:01,05:01 - 05:05,,,,05:01,05:01 - 05:05,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:05,05:05 - 05:05,"好的,就這樣",zh,SPEAKER_03,05:05,05:05 - 05:05,"好的,就這樣",zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:05,05:05 - 05:09,,,,05:05,05:05 - 05:08,,,,Absolute time difference:,00:00:01,Text difference word count:,FALSE,FALSE,FALSE
05:09,05:09 - 05:10,太棒了,zh,SPEAKER_00,05:08,05:08 - 05:10,好，太棒了,zh,Speaker 3 Parent,00:01,00:00:01,1,TRUE,FALSE,TRUE
05:10,05:10 - 05:20,,,,05:10,05:10 - 05:20,"speaker 2: 太棒了
speaker 4: 太棒了",zh,Speaker 5 Multiple Speakers,No difference,00:00:00,8,TRUE,TRUE,TRUE
