OnsetTime1,TimeStamp1,Text1,Language1,Speaker1,OnesetTime2,TimeStamp2,Text2,Language2,Speaker2,Absolute_onset_time_difference,TimeStamp_difference,Text_difference_word_count,text_difference,language_difference,Speaker_difference
01:06,01:06 - 01:10,,,,01:06,01:06 - 01:10,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:10,01:10 - 01:12,ご視聴ありがとうございました。,japanese,SPEAKER_06,01:10,01:10 - 01:12,,,,No difference,00:00:00,2,TRUE,FALSE,FALSE
01:12,01:12 - 01:14,"Yeah, so it's the setting of the zoom.",en,SPEAKER_06,01:12,01:12 - 01:14,"Yeah, so it's the setting of the zoom.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:14,01:14 - 01:15,,,,01:14,01:14 - 01:15,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:15,01:15 - 01:16,Ok,chinese,SPEAKER_06,01:15,01:15 - 01:16,Ok,en,Speaker 3 Parent,No difference,00:00:00,0,FALSE,TRUE,TRUE
01:16,01:16 - 01:18,,,,01:16,01:16 - 01:18,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:18,01:18 - 01:21,You can go to the top of the zoom window.,en,SPEAKER_06,01:18,01:18 - 01:21,You can go to the top of the zoom window.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:21,01:21 - 01:22,,,,01:21,01:21 - 01:22,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:22,01:22 - 01:25,And you can see more.,en,SPEAKER_06,01:22,01:22 - 01:25,And you can see more.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:25,01:25 - 01:26,Can you see that?,en,SPEAKER_06,01:25,01:25 - 01:26,Can you see that?,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:26,01:26 - 01:28,,,,01:26,01:26 - 01:28,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:28,01:28 - 01:30,If you click more.,en,SPEAKER_06,01:28,01:28 - 01:30,If you click more.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:30,01:30 - 01:34,"In the drop-down menu, you can see share computer sound.",en,SPEAKER_06,01:30,01:30 - 01:34,"In the drop-down menu, you can see share computer sound.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:34,01:34 - 01:36,,,,01:34,01:34 - 01:36,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:36,01:36 - 01:38,"Share computer sound, okay.",en,SPEAKER_05,01:36,01:36 - 01:38,"Share computer sound, okay.",en,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:38,01:38 - 01:40,Can you click that?,en,SPEAKER_06,01:38,01:38 - 01:40,Can you click that?,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:40,01:40 - 01:43,,,,01:40,01:40 - 01:43,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:43,01:43 - 01:47,"Oh, if you click that, it should have a tag beside it.",en,SPEAKER_06,01:43,01:43 - 01:47,"Oh, if you click that, it should have a tag beside it.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:47,01:47 - 01:49,,,,01:47,01:47 - 01:49,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:49,01:49 - 01:51,To share the song tonight.,en,SPEAKER_05,01:49,01:49 - 01:51,To share the sound 在哪里,en + zh,Speaker 3 Parent,No difference,00:00:00,4,TRUE,TRUE,TRUE
01:51,01:51 - 01:54,,,,01:51,01:51 - 01:54,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:54,01:54 - 01:55,我没有找着啊,chinese,SPEAKER_05,01:54,01:54 - 01:55,我没有找着啊,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,TRUE,TRUE
01:55,01:55 - 01:57,在 这 这这吗,chinese,SPEAKER_05,01:55,01:55 - 01:57,在 这 这这吗,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,TRUE,TRUE
01:57,01:57 - 02:03,,,,01:57,01:57 - 02:03,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:03,02:03 - 02:06,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目,chinese,SPEAKER_04,02:03,02:03 - 02:06,,,,No difference,00:00:00,20,TRUE,FALSE,FALSE
02:06,02:06 - 02:08,I'll take my,en,SPEAKER_04,02:06,02:06 - 02:08,,,,No difference,00:00:00,4,TRUE,FALSE,FALSE
02:08,02:08 - 02:10,請不吝點贊訂閱轉發打賞支持明鏡與點點欄目,chinese,SPEAKER_05,02:08,02:08 - 02:10,,,,No difference,00:00:00,20,TRUE,FALSE,FALSE
02:10,02:10 - 02:14,字幕由amara.org社区提供,chinese,SPEAKER_05,02:10,02:10 - 02:14,这段话在哪,zh,Speaker 3 Parent,No difference,00:00:00,4,TRUE,TRUE,TRUE
02:14,02:14 - 02:18,"顶端应该有一个more, 然后如果您点more的话",chinese,SPEAKER_06,02:14,02:14 - 02:18,"在顶端应该有一个more, 然后如果您点more的话",en + zh,Speaker 4 Experimenter,No difference,00:00:00,1,TRUE,TRUE,TRUE
02:18,02:18 - 02:19,,,,02:18,02:18 - 02:19,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:19,02:19 - 02:20,你們有沒有看到嗎?,chinese,SPEAKER_06,02:19,02:19 - 02:20,没有看到嘛,zh,Speaker 3 Parent,No difference,00:00:00,3,TRUE,TRUE,TRUE
02:20,02:20 - 02:24,如果您把鼠标放在您整个屏幕的最上面。,chinese,SPEAKER_06,02:20,02:20 - 02:24,如果您把鼠标放在您整个屏幕的最上面。,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
02:24,02:24 - 02:25,,,,02:24,02:24 - 02:25,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:25,02:25 - 02:26,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目,chinese,SPEAKER_06,02:25,02:25 - 02:26,会不会有,zh,Speaker 4 Experimenter,No difference,00:00:00,16,TRUE,TRUE,TRUE
02:26,02:26 - 02:27,我看一下,chinese,SPEAKER_02,02:26,02:26 - 02:27,我看一下,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,TRUE,TRUE
02:27,02:27 - 02:30,优优独播剧场——yoyo television series exclusive,chinese,SPEAKER_06,02:27,02:27 - 02:30,它会有一个bar,en + zh,Speaker 4 Experimenter,No difference,00:00:00,4,TRUE,TRUE,TRUE
02:30,02:30 - 02:33,"然后最右边的那个是个木耳,然后下面有三个点。",chinese,SPEAKER_06,02:30,02:30 - 02:33,"然后最右边的那个是个more,然后下面有三个点。",en + zh,Speaker 4 Experimenter,No difference,00:00:00,3,TRUE,TRUE,TRUE
02:33,02:33 - 02:36,,,,02:33,02:33 - 02:36,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:36,02:36 - 02:37,让我看清楚,chinese,SPEAKER_05,02:36,02:36 - 02:37,让我看一下,zh,Speaker 3 Parent,No difference,00:00:00,0,TRUE,TRUE,TRUE
02:37,02:37 - 02:38,,,,02:37,02:37 - 02:38,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:38,02:38 - 02:40,請不吝點贊訂閱轉發打賞支持明鏡與點點欄目,chinese,SPEAKER_05,02:38,02:38 - 02:40,不是chat，她不要chat。噢，在这,en + zh,Speaker 3 Parent,No difference,00:00:00,14,TRUE,TRUE,TRUE
02:40,02:40 - 02:41,Thanks.,chinese,SPEAKER_06,02:40,02:40 - 02:41,啊，对,zh,Speaker 4 Experimenter,No difference,00:00:00,3,TRUE,TRUE,TRUE
02:41,02:41 - 02:46,"然后您点一下那个,下面有很多,有一项应该是share computer sounds。",chinese,SPEAKER_06,02:41,02:41 - 02:46,"然后您点一下那个,下面有很多,有一项应该是share computer sounds。",en + zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
02:46,02:46 - 02:47,,,,02:46,02:46 - 02:47,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:47,02:47 - 02:48,您有看到吗?,chinese,SPEAKER_06,02:47,02:47 - 02:48,您有看到吗?,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
02:48,02:48 - 02:49,,,,02:48,02:48 - 02:49,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:49,02:49 - 02:50,謝謝,chinese,SPEAKER_05,02:49,02:49 - 02:50,,,,No difference,00:00:00,2,TRUE,FALSE,FALSE
02:50,02:50 - 02:52,是,chinese,SPEAKER_06,02:50,02:50 - 02:52,看到，看到,zh,Speaker 3 Parent,No difference,00:00:00,3,TRUE,TRUE,TRUE
02:52,02:52 - 02:53,,,,02:52,02:52 - 02:53,好，然后您点一下,zh,Speaker 4 Experimenter,No difference,00:00:00,7,TRUE,TRUE,TRUE
02:53,02:53 - 02:54,"請點贊和分享,感謝您的收聽!",chinese,SPEAKER_05,02:53,02:53 - 02:54,,,,No difference,00:00:00,12,TRUE,FALSE,FALSE
02:54,02:54 - 02:56,好,chinese,SPEAKER_06,02:54,02:54 - 02:55,点了,zh,Speaker 3 Parent,No difference,00:00:01,1,TRUE,TRUE,TRUE
02:56,02:56 - 02:58,,,,02:55,02:55 - 02:58,"ok, 好",en + zh,Speaker 4 Experimenter,00:01,00:00:01,2,TRUE,TRUE,TRUE
02:58,02:58 - 02:59,Thank you.,en,SPEAKER_06,02:58,02:58 - 02:59,,,,No difference,00:00:00,2,TRUE,FALSE,FALSE
02:59,02:59 - 03:00,Bye.,en,SPEAKER_06,02:59,02:59 - 03:00,,,,No difference,00:00:00,1,TRUE,FALSE,FALSE
03:00,03:00 - 03:00,,en,SPEAKER_06,03:00,03:00 - 03:00,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:00,03:00 - 03:01,,,,03:00,03:00 - 03:01,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:01,03:01 - 03:03,Then you can scroll down the webpage.,en,SPEAKER_06,03:01,03:01 - 03:03,Then you can scroll down the webpage.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:03,03:03 - 03:04,,,,03:03,03:03 - 03:04,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:04,03:04 - 03:08,"To the bottom, there are a few questions that we would like you to answer.",en,SPEAKER_06,03:04,03:04 - 03:011,"To the bottom, there are a few questions that we would like you to answer.",en,Speaker 4 Experimenter,No difference,00:00:03,0,FALSE,FALSE,TRUE
03:08,03:08 - 03:12,,,,03:011,03:011 - 03:12,Here,en,Speaker 3 Parent,00:03,00:00:03,1,TRUE,TRUE,TRUE
03:12,03:12 - 03:14,"Yep, and to the very bottom.",en,SPEAKER_06,03:12,03:12 - 03:14,"Yep, and to the very bottom.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:14,03:14 - 03:17,,,,03:14,03:14 - 03:17,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:17,03:17 - 03:20,"Okay, thank you. so those are some questions that are.",en,SPEAKER_06,03:17,03:17 - 03:20,"Okay, thank you. so those are some questions that",en,Speaker 4 Experimenter,No difference,00:00:00,1,TRUE,FALSE,TRUE
03:20,03:20 - 03:23,You can answer before we start the tasks.,en,SPEAKER_06,03:20,03:20 - 03:23,You can answer before we start the tasks.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:23,03:23 - 03:38,,,,03:23,03:23 - 03:38,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:38,03:38 - 03:39,Yeah.,en,SPEAKER_02,03:38,03:38 - 03:39,Yeah.,en,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:39,03:39 - 03:56,,,,03:39,03:39 - 03:56,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:56,03:56 - 04:03,"Okay, so we have two games. one in english and one in chinese. which one do you want to start with, james?",en,SPEAKER_06,03:56,03:56 - 04:03,"Okay, so we have two games. one in english and one in chinese. which one do you want to start with, james?",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:03,04:03 - 04:04,,,,04:03,04:03 - 04:04,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:04,04:04 - 04:06,Which game do you want to play first?,en,SPEAKER_06,04:04,04:04 - 04:08,Which game do you want to play first?,en,Speaker 4 Experimenter,No difference,00:00:02,0,FALSE,FALSE,TRUE
04:06,04:06 - 04:09,,,,04:08,04:08 - 04:09,Which one?,en,Speaker 3 Parent,00:02,00:00:02,2,TRUE,TRUE,TRUE
04:09,04:09 - 04:09,English.,en,SPEAKER_06,04:09,04:09 - 04:09,English.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:09,04:09 - 04:10,,,,04:09,04:09 - 04:10,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:10,04:10 - 04:11,"Nice, okay, great.",en,SPEAKER_06,04:10,04:10 - 04:11,"English, okay, great.",en,Speaker 4 Experimenter,No difference,00:00:00,0,TRUE,FALSE,TRUE
04:11,04:11 - 04:12,,,,04:11,04:11 - 04:14,,,,Absolute time difference:,00:00:02,Text difference word count:,FALSE,FALSE,FALSE
04:12,04:12 - 04:15,So we can begin english test.,en,SPEAKER_06,04:14,04:14 - 04:15,So we can begin english test.,en,Speaker 4 Experimenter,00:02,00:00:02,0,FALSE,FALSE,TRUE
04:15,04:15 - 04:18,,,,04:15,04:15 - 04:18,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:18,04:18 - 04:22,"And here, please enter v024.",en,SPEAKER_06,04:18,04:18 - 04:22,"Okay, and here, please enter v024.",en,Speaker 4 Experimenter,No difference,00:00:00,1,TRUE,FALSE,TRUE
04:22,04:22 - 04:26,,,,04:22,04:22 - 04:26,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:26,04:26 - 04:29,"Ok, thank you. enjoy the game.",chinese,SPEAKER_06,04:26,04:26 - 04:29,"Ok, thank you. enjoy the game.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
04:29,04:29 - 04:34,,,,04:29,04:29 - 04:34,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:34,04:34 - 04:35,Welcome.,en,SPEAKER_01,04:34,04:34 - 04:35,Welcome.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:35,04:35 - 04:39,You will hear some sentences and you will find the right picture.,en,SPEAKER_01,04:35,04:35 - 04:39,You will hear some sentences and you will find the right picture.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:39,04:39 - 04:40,,,,04:39,04:39 - 04:40,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:40,04:40 - 04:41,Let's try it out.,en,SPEAKER_01,04:40,04:40 - 04:41,Let's try it out.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:41,04:41 - 04:42,Are you ready?,en,SPEAKER_01,04:41,04:41 - 04:42,Are you ready?,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:42,04:42 - 04:44,,,,04:42,04:42 - 04:44,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:44,04:44 - 04:46,The picture is on the bed.,chinese,SPEAKER_01,04:44,04:44 - 04:49,The picture is on the bed.,en,Speaker 1 System,No difference,00:00:03,0,FALSE,TRUE,TRUE
04:46,04:46 - 04:58,,,,04:49,04:49 - 04:58,Which one?,en,Speaker 3 Parent,00:03,00:00:03,2,TRUE,TRUE,TRUE
04:58,04:58 - 05:01,The blue snake is eating apples.,en,SPEAKER_02,04:58,04:58 - 05:02,The blue snake is eating apples.,en,Speaker 1 System,No difference,00:00:01,0,FALSE,FALSE,TRUE
05:01,05:01 - 05:10,,,,05:02,05:02 - 05:11,Which one?,en,Speaker 3 Parent,00:01,00:00:00,2,TRUE,TRUE,TRUE
05:10,05:10 - 05:11,Thank you.,en,SPEAKER_02,05:11,05:11 - 05:11,这俩选一个,zh,Speaker 3 Parent,00:01,00:00:01,7,TRUE,TRUE,TRUE
05:11,05:11 - 05:11,,en,SPEAKER_02,05:11,05:11 - 05:11,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:11,05:11 - 05:16,,,,05:11,05:11 - 05:16,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:16,05:16 - 05:19,The blue snake is eating apples.,en,SPEAKER_02,05:16,05:16 - 05:19,The blue snake is eating apples.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:19,05:19 - 05:28,,,,05:19,05:19 - 05:28,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:28,05:28 - 05:29,Keep it up!,en,SPEAKER_01,05:28,05:28 - 05:29,Keep it up!,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:29,05:29 - 05:30,Let's do some more.,en,SPEAKER_01,05:29,05:29 - 05:30,Let's do some more.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:30,05:30 - 05:31,,,,05:30,05:30 - 05:31,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:31,05:31 - 05:33,Press the start button to keep going.,en,SPEAKER_01,05:31,05:31 - 05:33,Press the start button to keep going.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:33,05:33 - 05:41,,,,05:33,05:33 - 05:41,注意听啊,zh,Speaker 3 Parent,No difference,00:00:00,4,TRUE,TRUE,TRUE
05:41,05:41 - 05:43,The girl has the apples.,en,SPEAKER_02,05:41,05:41 - 05:43,The girl has the apples.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:43,05:43 - 05:54,,,,05:43,05:43 - 05:54,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:54,05:54 - 05:56,The farmer has the pumpkin.,en,SPEAKER_02,05:54,05:54 - 05:56,The farmer has the pumpkin.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:56,05:56 - 06:01,,,,05:56,05:56 - 06:01,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:01,06:01 - 06:03,The girl makes the cakes.,en,SPEAKER_02,06:01,06:01 - 06:03,The girl makes the cakes.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:03,06:03 - 06:10,,,,06:03,06:03 - 06:10,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:10,06:10 - 06:12,The cat plays with the ball.,en,SPEAKER_02,06:10,06:10 - 06:12,The cat plays with the ball.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:12,06:12 - 06:15,,,,06:12,06:12 - 06:15,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:15,06:15 - 06:16,Please use your gift.,en,SPEAKER_02,06:15,06:15 - 06:16,可以自己点,en,Speaker 3 Parent,No difference,00:00:00,9,TRUE,FALSE,TRUE
06:16,06:16 - 06:19,,,,06:16,06:16 - 06:19,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:19,06:19 - 06:21,The squirrel has the flowers.,en,SPEAKER_02,06:19,06:19 - 06:21,The squirrel has the flowers.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:21,06:21 - 06:28,,,,06:21,06:21 - 06:28,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:28,06:28 - 06:30,The duck has the leaf.,en,SPEAKER_02,06:28,06:28 - 06:30,The duck has the leaf.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:30,06:30 - 06:36,,,,06:30,06:30 - 06:36,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:36,06:36 - 06:38,The horse eats the carrots.,en,SPEAKER_02,06:36,06:36 - 06:38,The horse eats the carrots.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:38,06:38 - 06:44,,,,06:38,06:38 - 06:44,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:44,06:44 - 06:46,The fox points at the tree.,en,SPEAKER_02,06:44,06:44 - 06:46,The fox points at the tree.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:46,06:46 - 06:53,,,,06:46,06:46 - 06:53,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:53,06:53 - 06:57,You're doing such a good job that puppy gets some snacks.,en,SPEAKER_01,06:53,06:53 - 06:57,You're doing such a good job that puppy gets some snacks.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:57,06:57 - 07:00,Let's keep going so he can get some more.,en,SPEAKER_01,06:57,06:57 - 07:00,Let's keep going so he can get some more.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
07:00,07:00 - 07:01,Are you ready?,en,SPEAKER_01,07:00,07:00 - 07:01,Are you ready?,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
07:01,07:01 - 07:02,,,,07:01,07:01 - 07:02,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:02,07:02 - 07:03,Ready? yes.,en,SPEAKER_02,07:02,07:02 - 07:03,"speaker 3: Ready? 
speaker 2: yes.",en,Speaker 5 Multiple Speakers,No difference,00:00:00,2,TRUE,FALSE,TRUE
07:03,07:03 - 07:09,,,,07:03,07:03 - 07:09,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:09,07:09 - 07:12,The corn is between the bottles.,en,SPEAKER_02,07:09,07:09 - 07:12,The corn is between the bottles.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
07:12,07:12 - 07:21,,,,07:12,07:12 - 07:21,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:21,07:21 - 07:21,再見,chinese,SPEAKER_02,07:21,07:21 - 07:21,猜一个,zh,Speaker 3 Parent,No difference,00:00:00,1,TRUE,TRUE,TRUE
07:21,07:21 - 07:31,,,,07:21,07:21 - 07:31,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:31,07:31 - 07:33,The elephant is behind the fence.,en,SPEAKER_02,07:31,07:31 - 07:33,The elephant is behind the fence.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
07:33,07:33 - 07:40,,,,07:33,07:33 - 07:40,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:40,07:40 - 07:42,The flower is under at the table.,en,SPEAKER_02,07:40,07:40 - 07:42,The flower is under the table.,en,Speaker 1 System,No difference,00:00:00,1,TRUE,FALSE,TRUE
07:42,07:42 - 07:49,,,,07:42,07:42 - 07:49,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:49,07:49 - 07:50,The rabbit is next.,en,SPEAKER_01,07:49,07:49 - 07:50,The rabbit is next to the basket.,en,Speaker 1 System,No difference,00:00:00,3,TRUE,FALSE,TRUE
07:50,07:50 - 07:51,Thank you for listening.,en,SPEAKER_01,07:50,07:50 - 07:51,,,,No difference,00:00:00,4,TRUE,FALSE,FALSE
07:51,07:51 - 07:51,Bye for now.,en,SPEAKER_01,07:51,07:51 - 07:51,,,,No difference,00:00:00,3,TRUE,FALSE,FALSE
07:51,07:51 - 07:58,,,,07:51,07:51 - 07:58,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:58,07:58 - 08:00,All turtles are biting a stick.,en,SPEAKER_02,07:58,07:58 - 08:00,All turtles are biting a stick.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
08:00,08:00 - 08:09,,,,08:00,08:00 - 08:09,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
08:09,08:09 - 08:11,All girls are kissing a flower.,en,SPEAKER_02,08:09,08:09 - 08:11,All girls are kissing a flower.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
08:11,08:11 - 08:20,,,,08:11,08:11 - 08:20,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
