OnsetTime1,TimeStamp1,Text1,Language1,Speaker1,OnesetTime2,TimeStamp2,Text2,Language2,Speaker2,Absolute_onset_time_difference,TimeStamp_difference,Text_difference_word_count,text_difference,language_difference,Speaker_difference
01:27,01:27 - 01:29,All squirrels are digging a hole.,en,SPEAKER_00,01:27,01:27 - 01:29,All squirrels are digging a hole.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:29,01:29 - 01:38,,,,01:29,01:29 - 01:38,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:38,01:38 - 01:40,Some frogs are holding an apple.,en,SPEAKER_00,01:38,01:38 - 01:40,Some frogs are holding an apple.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:40,01:40 - 01:48,,,,01:40,01:40 - 01:48,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:48,01:48 - 01:50,Some boys are carrying a bucket.,en,SPEAKER_00,01:48,01:48 - 01:50,Some boys are carrying a bucket.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:50,01:50 - 01:58,,,,01:50,01:50 - 01:58,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:58,01:58 - 02:00,Some animals are scratching the tree.,en,SPEAKER_00,01:58,01:58 - 02:00,Some animals are scratching the tree.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:00,02:00 - 02:10,,,,02:00,02:00 - 02:10,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:10,02:10 - 02:12,Some animals are running a race.,en,SPEAKER_00,02:10,02:10 - 02:12,Some animals are running a race.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:12,02:12 - 02:18,,,,02:12,02:12 - 02:18,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:18,02:18 - 02:23,You just passed halfway and puppy's getting excited about all his food.,en,SPEAKER_00,02:18,02:18 - 02:23,You just passed halfway and puppy's getting excited about all his food.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:23,02:23 - 02:24,,,,02:23,02:23 - 02:24,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:24,02:24 - 02:27,"But that's not all. if we keep going, he'll get even more.",en,SPEAKER_00,02:24,02:24 - 02:27,"But that's not all. if we keep going, he'll get even more.",en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:27,02:27 - 02:28,,,,02:27,02:27 - 02:28,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:28,02:28 - 02:28,Ready?,en,SPEAKER_00,02:28,02:28 - 02:28,Ready?,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:28,02:28 - 02:37,,,,02:28,02:28 - 02:37,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:37,02:37 - 02:39,The man is pushed by the woman.,en,SPEAKER_00,02:37,02:37 - 02:39,The man is pushed by the woman.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:39,02:39 - 02:50,,,,02:39,02:39 - 02:50,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:50,02:50 - 02:52,The chicken is hugged by the penguin.,en,SPEAKER_00,02:50,02:50 - 02:52,The chicken is hugged by the penguin.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:52,02:52 - 02:54,,,,02:52,02:52 - 02:54,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:54,02:54 - 02:56,The chicken is hugged by the penguin.,en,SPEAKER_03,02:54,02:54 - 02:56,The chicken is hugged by the penguin.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:56,02:56 - 03:02,,,,02:56,02:56 - 03:02,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:02,03:02 - 03:04,The girl is kissed by the boy.,en,SPEAKER_00,03:02,03:02 - 03:04,The girl is kissed by the boy.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:04,03:04 - 03:09,,,,03:04,03:04 - 03:09,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:09,03:09 - 03:09,Mm-hmm.,en,SPEAKER_03,03:09,03:09 - 03:09,Mm-hmm.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:09,03:09 - 03:12,,,,03:09,03:09 - 03:12,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:12,03:12 - 03:14,The elephant is tickled by the bird.,en,SPEAKER_00,03:12,03:12 - 03:14,The elephant is tickled by the bird.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:14,03:14 - 03:18,,,,03:14,03:14 - 03:18,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:18,03:18 - 03:21,Elephant is tickled by the bird.,en,SPEAKER_03,03:18,03:18 - 03:21,Elephant is tickled by the bird.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:21,03:21 - 03:21,This one.,en,SPEAKER_03,03:21,03:21 - 03:21,This one.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:21,03:21 - 03:23,,,,03:21,03:21 - 03:23,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:23,03:23 - 03:23,(clears throat),en,SPEAKER_03,03:23,03:23 - 03:23,(clears throat),en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:23,03:23 - 03:26,,,,03:23,03:23 - 03:26,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:26,03:26 - 03:28,The sheep is carried by the dinosaur.,en,SPEAKER_00,03:26,03:26 - 03:28,The sheep is carried by the dinosaur.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:28,03:28 - 03:31,,,,03:28,03:28 - 03:31,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:31,03:31 - 03:32,明顯是基義啊,zh,SPEAKER_03,03:31,03:31 - 03:32,明顯是第一个,zh,Speaker 2 Child,No difference,00:00:00,0,TRUE,FALSE,TRUE
03:32,03:32 - 03:37,,,,03:32,03:32 - 03:37,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:37,03:37 - 03:39,The turtle is poked by the bird.,en,SPEAKER_00,03:37,03:37 - 03:39,The turtle is poked by the bird.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:39,03:39 - 03:50,,,,03:39,03:39 - 03:50,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:50,03:50 - 03:52,The boy is kicked by the monkey.,en,SPEAKER_00,03:50,03:50 - 03:52,The boy is kicked by the monkey.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:52,03:52 - 03:54,,,,03:52,03:52 - 03:54,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:54,03:54 - 03:55,There you go.,en,SPEAKER_03,03:54,03:54 - 03:55,这一个,zh,Speaker 2 Child,No difference,00:00:00,6,TRUE,TRUE,TRUE
03:55,03:55 - 03:59,,,,03:55,03:55 - 03:59,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:59,03:59 - 04:01,The cat is licked by the rabbit.,en,SPEAKER_00,03:59,03:59 - 04:01,The cat is licked by the rabbit.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:01,04:01 - 04:03,,,,04:01,04:01 - 04:03,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:03,04:03 - 04:05,"And click "" ministers. """,en,SPEAKER_03,04:03,04:03 - 04:05,cat licked by,en,Speaker 2 Child,No difference,00:00:00,0,TRUE,FALSE,TRUE
04:05,04:05 - 04:07,The car is licked by the rabbit.,en,SPEAKER_03,04:05,04:05 - 04:07,The car is licked by the rabbit.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:07,04:07 - 04:09,,,,04:07,04:07 - 04:09,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:09,04:09 - 04:13,"You're getting so close to the end, only eight more sentences.",en,SPEAKER_00,04:09,04:09 - 04:13,"You're getting so close to the end, only eight more sentences.",en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:13,04:13 - 04:14,,,,04:13,04:13 - 04:14,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:14,04:14 - 04:16,Puppy's getting ready to get eating.,en,SPEAKER_00,04:14,04:14 - 04:16,Puppy's getting ready to get eating.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:16,04:16 - 04:18,"But you can get him more food, right?",en,SPEAKER_00,04:16,04:16 - 04:18,"But you can get him more food, right?",en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:18,04:18 - 04:19,,,,04:18,04:18 - 04:19,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:19,04:19 - 04:20,Let's finish up.,en,SPEAKER_00,04:19,04:19 - 04:20,Let's finish up.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:20,04:20 - 04:28,,,,04:20,04:20 - 04:28,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:28,04:28 - 04:31,The bear that is poking the monkey is bouncing a ball.,en,SPEAKER_00,04:28,04:28 - 04:31,The bear that is poking the monkey is bouncing a ball.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:31,04:31 - 04:39,,,,04:31,04:31 - 04:39,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:39,04:39 - 04:39,[blank_audio],en,SPEAKER_03,04:39,04:39 - 04:39,this one,en,Speaker 2 Child,No difference,00:00:00,2,TRUE,FALSE,TRUE
04:39,04:39 - 04:43,,,,04:39,04:39 - 04:43,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:43,04:43 - 04:45,The rabbit that is washing the cat is wearing a ribbon.,en,SPEAKER_00,04:43,04:43 - 04:45,The rabbit that is washing the cat is wearing a ribbon.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:45,04:45 - 04:49,,,,04:45,04:45 - 04:49,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:49,04:49 - 04:51,O ati'nris marketyd yn enwedig ar gref.,cy,SPEAKER_03,04:49,04:49 - 04:51,washing the cat is wearing a ribbon,en,Speaker 2 Child,No difference,00:00:00,1,TRUE,TRUE,TRUE
04:51,04:51 - 05:06,,,,04:51,04:51 - 05:06,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:06,05:06 - 05:08,The bird that is singing is pushing the turtle.,en,SPEAKER_00,05:06,05:06 - 05:08,The bird that is singing is pushing the turtle.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:08,05:08 - 05:10,,,,05:08,05:08 - 05:10,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:10,05:10 - 05:13,The bird is singing and is pushing the turtle.,en,SPEAKER_03,05:10,05:10 - 05:13,The bird that is singing is pushing the turtle.,en,Speaker 2 Child,No difference,00:00:00,0,TRUE,FALSE,TRUE
05:13,05:13 - 05:18,,,,05:13,05:13 - 05:18,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:18,05:18 - 05:20,The rabbit that is eating is hitting the cat.,en,SPEAKER_00,05:18,05:18 - 05:20,The rabbit that is eating is hitting the cat.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:20,05:20 - 05:32,,,,05:20,05:20 - 05:32,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:32,05:32 - 05:33,"Goodbye, ya.",en,SPEAKER_03,05:32,05:32 - 05:33,没反应啊,zh,Speaker 2 Child,No difference,00:00:00,6,TRUE,TRUE,TRUE
05:33,05:33 - 05:37,,,,05:33,05:33 - 05:37,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:37,05:37 - 05:39,The chicken is looking at the frog that is pointing.,en,SPEAKER_00,05:37,05:37 - 05:39,The chicken is looking at the frog that is pointing.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:39,05:39 - 05:42,,,,05:39,05:39 - 05:42,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:42,05:42 - 05:44,"Chicken is looking at the frog, that's plenty.",en,SPEAKER_03,05:42,05:42 - 05:44,"Chicken is looking at the frog, that's pointing",en,Speaker 2 Child,No difference,00:00:00,0,TRUE,FALSE,TRUE
05:44,05:44 - 05:51,,,,05:44,05:44 - 05:51,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:51,05:51 - 05:53,The duck is kicking the monkey that is weaving.,en,SPEAKER_00,05:51,05:51 - 05:53,The duck is kicking the monkey that is weaving.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:53,05:53 - 06:02,,,,05:53,05:53 - 06:02,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:02,06:02 - 06:04,The farmer is chasing the cow that is wearing a scarf.,en,SPEAKER_00,06:02,06:02 - 06:04,The farmer is chasing the cow that is wearing a scarf.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:04,06:04 - 06:08,,,,06:04,06:04 - 06:08,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:08,06:08 - 06:10,Now let's see if you can look at all that.,en,SPEAKER_03,06:08,06:08 - 06:10,chasing the cow that ,en,Speaker 2 Child,No difference,00:00:00,7,TRUE,FALSE,TRUE
06:10,06:10 - 06:15,,,,06:10,06:10 - 06:15,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:15,06:15 - 06:18,The panda is brushing the pig that is carrying a bag.,en,SPEAKER_00,06:15,06:15 - 06:18,The panda is brushing the pig that is carrying a bag.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:18,06:18 - 06:20,,,,06:18,06:18 - 06:20,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:20,06:20 - 06:21,Like this.,en,SPEAKER_02,06:20,06:20 - 06:21,this.,en,Speaker 2 Child,No difference,00:00:00,1,TRUE,FALSE,TRUE
06:21,06:21 - 06:23,,,,06:21,06:21 - 06:23,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:23,06:23 - 06:27,"Look at that! we're all done, so puppy gets to eat his food.",en,SPEAKER_00,06:23,06:23 - 06:27,"Look at that! we're all done, so puppy gets to eat his food.",en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:27,06:27 - 06:28,,,,06:27,06:27 - 06:28,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:28,06:28 - 06:29,You did such a great job!,en,SPEAKER_00,06:28,06:28 - 06:29,You did such a great job!,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:29,06:29 - 06:31,,,,06:29,06:29 - 06:31,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:31,06:31 - 06:32,Good job.,en,SPEAKER_02,06:31,06:31 - 06:32,"speaker 4: good job.
speaker 6: yay, good job",en,Speaker 4 Experimenter,No difference,00:00:00,5,TRUE,FALSE,TRUE
06:32,06:32 - 06:36,,,,06:32,06:32 - 06:36,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:36,06:36 - 06:40,"Okay, so here, liam, did you click all the pictures by yourself?",en,SPEAKER_02,06:36,06:36 - 06:40,"Okay, so here, liam, did you click all the pictures by yourself?",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:40,06:40 - 06:41,,,,06:40,06:40 - 06:41,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:41,06:41 - 06:41,Yes.,en,SPEAKER_03,06:41,06:41 - 06:41,Yes.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:41,06:41 - 06:42,,,,06:41,06:41 - 06:42,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:42,06:42 - 06:42,"If you didn't, please select no here.",en,SPEAKER_02,06:42,06:42 - 06:42,"If you didn't, please select no here.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:42,06:42 - 06:43,[blank_audio],en,SPEAKER_03,06:42,06:42 - 06:43,[blank_audio],,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:43,06:43 - 06:45,,,,06:43,06:43 - 06:45,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:45,06:45 - 06:46,That was good.,en,SPEAKER_02,06:45,06:45 - 06:46,That was good.,en,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:46,06:46 - 06:47,,,,06:46,06:46 - 06:47,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:47,06:47 - 06:47,- no.,en,SPEAKER_02,06:47,06:47 - 06:47,- no.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:47,06:47 - 06:48,,,,06:47,06:47 - 06:48,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:48,06:48 - 06:49,That is your mom to tell you.,en,SPEAKER_02,06:48,06:48 - 06:49,That is your mom to tell you.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:49,06:49 - 06:52,在检测中我的孩子不需要我帮助,zh,SPEAKER_03,06:49,06:49 - 06:52,在检测中我的孩子不需要我帮助,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:52,06:52 - 06:53,,,,06:52,06:52 - 06:53,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:53,06:53 - 06:55,"Okay, you can submit.",en,SPEAKER_02,06:53,06:53 - 06:55,"Okay, you can submit.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:55,06:55 - 06:56,,,,06:55,06:55 - 06:56,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:56,06:56 - 06:57,And make tea tea out.,en,SPEAKER_03,06:56,06:56 - 06:57,submit 提交,en + zh,Speaker 2 Child,No difference,00:00:00,6,TRUE,TRUE,TRUE
06:57,06:57 - 06:59,,,,06:57,06:57 - 06:59,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:59,06:59 - 07:00,"Okay, now it's the chinese game.",en,SPEAKER_02,06:59,06:59 - 07:00,"Okay, now it's the chinese game.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
07:00,07:00 - 07:02,,,,07:00,07:00 - 07:02,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:02,07:02 - 07:04,Are you ready to begin?,en,SPEAKER_02,07:02,07:02 - 07:04,Are you ready to begin?,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
07:04,07:04 - 07:04,Yes.,en,SPEAKER_02,07:04,07:04 - 07:04,Yes.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
07:04,07:04 - 07:05,,,,07:04,07:04 - 07:05,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:05,07:05 - 07:08,"All right, here is also v034.",en,SPEAKER_02,07:05,07:05 - 07:08,"All right, here is also v034.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
07:08,07:08 - 07:12,,,,07:08,07:08 - 07:12,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:12,07:12 - 07:13,需要你自己寫,zh,SPEAKER_02,07:12,07:12 - 07:13,可能需要你自己寫,zh,Speaker 4 Experimenter,No difference,00:00:00,2,TRUE,FALSE,TRUE
07:13,07:13 - 07:15,,,,07:13,07:13 - 07:15,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:15,07:15 - 07:15,V,en,SPEAKER_03,07:15,07:15 - 07:15,V,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
07:15,07:15 - 07:16,,,,07:15,07:15 - 07:16,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
07:16,07:16 - 07:17,Soon.,en,SPEAKER_03,07:16,07:16 - 07:17,是,zh,Speaker 2 Child,No difference,00:00:00,2,TRUE,TRUE,TRUE
07:17,07:17 - 07:17,V!,en,SPEAKER_02,07:17,07:17 - 07:17,V!,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
07:17,07:17 - 07:18,V!,en,SPEAKER_03,07:17,07:17 - 07:18,,,,No difference,00:00:00,1,TRUE,FALSE,FALSE
07:18,07:18 - 07:20,V034,zh,SPEAKER_02,07:18,07:18 - 07:20,V034,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
07:20,07:20 - 07:23,1034,zh,SPEAKER_03,07:20,07:20 - 07:23,v034,zh,Speaker 2 Child,No difference,00:00:00,0,TRUE,FALSE,TRUE
07:23,07:23 - 07:24,,,,07:23,07:23 - 07:24,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
