OnsetTime1,TimeStamp1,Text1,Language1,Speaker1,OnesetTime2,TimeStamp2,Text2,Language2,Speaker2,Absolute_onset_time_difference,TimeStamp_difference,Text_difference_word_count,text_difference,language_difference,Speaker_difference
00:28,00:28 - 00:28,[blank_audio],en,SPEAKER_04,00:28,00:28 - 00:30,unclear,en,Speaker 1 System,No difference,00:00:02,1,TRUE,FALSE,TRUE
00:28,00:28 - 00:31,,,,00:30,00:30 - 00:31,During the test,en,Speaker 1 System,00:02,00:00:02,3,TRUE,TRUE,TRUE
00:31,00:31 - 00:33,You can stop the video because you have,en,SPEAKER_03,00:31,00:31 - 00:33,You can stop the video because you have watched it.,en,Speaker 4 Experimenter,No difference,00:00:00,2,TRUE,FALSE,TRUE
00:33,00:33 - 00:34,,,,00:33,00:33 - 00:34,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
00:34,00:34 - 00:35,To the internet.,en,SPEAKER_00,00:34,00:34 - 00:35,To the internet.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
00:35,00:35 - 00:39,And a quiet room where your child can be attentive and without distractions.,en,SPEAKER_00,00:35,00:35 - 00:39,And a quiet room where your child can be attentive and without distractions.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
00:39,00:39 - 00:40,,,,00:39,00:39 - 00:40,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
00:40,00:40 - 00:43,Smart phones are not recommended for our tasks.,en,SPEAKER_00,00:40,00:40 - 00:43,Smart phones are not recommended for our tasks.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
00:43,00:43 - 00:44,,,,00:43,00:43 - 00:44,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
00:44,00:44 - 00:45,We recommend that you use either.,en,SPEAKER_00,00:44,00:44 - 00:45,We recommend that you use either.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
00:45,00:45 - 00:51,"Austin, can you please stop the video because you have watched it so you don't have to watch it again.",en,SPEAKER_03,00:45,00:45 - 00:51,"Austin, can you please stop the video because you have watched it so you don't have to watch it again.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
00:51,00:51 - 00:52,,,,00:51,00:51 - 00:52,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
00:52,00:52 - 00:53,The video for brief instructions.,en,SPEAKER_00,00:52,00:52 - 00:53,The video for brief instructions.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
00:53,00:53 - 00:55,,,,00:53,00:53 - 00:55,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
00:55,00:55 - 00:59,"Before starting, make sure that the device's audio is set at a good volume.",en,SPEAKER_00,00:55,00:55 - 00:59,"Before starting, make sure that the device's audio is set at a good volume.",en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
00:59,00:59 - 01:01,So that your child can hear the task.,en,SPEAKER_00,00:59,00:59 - 01:01,So that your child can hear the task.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:01,01:01 - 01:02,,,,01:01,01:01 - 01:02,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:02,01:02 - 01:05,The audio can be played through either headphones or earbuds.,en,SPEAKER_00,01:02,01:02 - 01:05,The audio can be played through either headphones or earbuds.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:05,01:05 - 01:06,,,,01:05,01:05 - 01:06,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:06,01:06 - 01:07,This is puppy.,en,SPEAKER_00,01:06,01:06 - 01:07,This is puppy.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:07,01:07 - 01:08,,,,01:07,01:07 - 01:08,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:08,01:08 - 01:09,He will be with you during this game.,en,SPEAKER_00,01:08,01:08 - 01:09,He will be with you during this game.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:09,01:09 - 01:10,,,,01:09,01:09 - 01:10,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:10,01:10 - 01:13,"The more questions you answer, the more treats you will get.",en,SPEAKER_00,01:10,01:10 - 01:13,"The more questions you answer, the more treats you will get.",en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:13,01:13 - 01:15,,,,01:13,01:13 - 01:15,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:15,01:15 - 01:18,Puppy will also let you know how far along you are in the game.,en,SPEAKER_00,01:15,01:15 - 01:18,Puppy will also let you know how far along you are in the game.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:18,01:18 - 01:19,,,,01:18,01:18 - 01:19,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:19,01:19 - 01:20,There are two tasks.,en,SPEAKER_00,01:19,01:19 - 01:20,There are two tasks.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:20,01:20 - 01:21,,,,01:20,01:20 - 01:21,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:21,01:21 - 01:22,One in mandarin and one in english.,en,SPEAKER_00,01:21,01:21 - 01:22,One in mandarin and one in english.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:22,01:22 - 01:25,,,,01:22,01:22 - 01:25,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:25,01:25 - 01:29,"All right, so here, can you please enter v?",en,SPEAKER_03,01:25,01:25 - 01:29,"All right, so here, can you please enter v?",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:29,01:29 - 01:31,005.,en,SPEAKER_03,01:29,01:29 - 01:31,005.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:31,01:31 - 01:32,,,,01:31,01:31 - 01:32,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:32,01:32 - 01:34,E-o-z-o-z-i-,en,SPEAKER_03,01:32,01:32 - 01:34,v zero zero ,en,Speaker 2 Child,No difference,00:00:00,3,TRUE,FALSE,TRUE
01:34,01:34 - 01:36,,,,01:34,01:34 - 01:36,"speaker 4: five
speaker 2: five",en,Speaker 5 Multiple Speakers,No difference,00:00:00,4,TRUE,TRUE,TRUE
01:36,01:36 - 01:36,Yes.,en,SPEAKER_03,01:36,01:36 - 01:36,Yes.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:36,01:36 - 01:37,Thank you.,en,SPEAKER_03,01:36,01:36 - 01:37,Thank you.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:37,01:37 - 01:38,,,,01:37,01:37 - 01:38,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:38,01:38 - 01:40,You can click continue and start playing with the game.,en,SPEAKER_08,01:38,01:38 - 01:40,You can click continue and start playing with the game.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:40,01:40 - 01:51,,,,01:40,01:40 - 01:51,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:51,01:51 - 01:55,"Um, austin, can i ask, are you using the safari?",en,SPEAKER_03,01:51,01:51 - 01:55,"Um, austin, can i ask, are you using the safari?",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:55,01:55 - 01:56,,,,01:55,01:55 - 01:56,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:56,01:56 - 01:59,Are you using the apple safari?,en,SPEAKER_03,01:56,01:56 - 01:59,Are you using the apple safari?,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:59,01:59 - 02:00,,,,01:59,01:59 - 02:00,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:00,02:00 - 02:01,Owie?,en,SPEAKER_03,02:00,02:00 - 02:01,Are we?,en,Speaker 4 Experimenter,No difference,00:00:00,1,TRUE,FALSE,TRUE
02:01,02:01 - 02:03,,,,02:01,02:01 - 02:03,Yes,en,Speaker 3 Parent,No difference,00:00:00,1,TRUE,TRUE,TRUE
02:03,02:03 - 02:05,"Oh, okay. so maybe, um,",en,SPEAKER_03,02:03,02:03 - 02:05,"Oh, okay. so maybe, um,",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:05,02:05 - 02:06,,,,02:05,02:05 - 02:06,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:06,02:06 - 02:11,Can you go back to the previous page that has the questions?,en,SPEAKER_03,02:06,02:06 - 02:11,Can you go back to the previous page that has the questions?,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:11,02:11 - 02:16,,,,02:11,02:11 - 02:16,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:16,02:16 - 02:20,"Okay, and then go back. thank you. can you scroll up?",en,SPEAKER_03,02:16,02:16 - 02:20,"Okay, and then go back. thank you. can you scroll up?",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:20,02:20 - 02:22,Complete both tasks in one sitting.,en,SPEAKER_00,02:20,02:20 - 02:22,Complete both tasks in one sitting.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:22,02:22 - 02:23,"Okay, please.",en,SPEAKER_03,02:22,02:22 - 02:23,"Okay, can you please scroll up?",en,Speaker 4 Experimenter,No difference,00:00:00,4,TRUE,FALSE,TRUE
02:23,02:23 - 02:24,,,,02:23,02:23 - 02:24,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:24,02:24 - 02:26,"Mean, that is fine too.",en,SPEAKER_00,02:24,02:24 - 02:26,"Mean, that is fine too.",en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:26,02:26 - 02:28,Can you please screw up again?,en,SPEAKER_03,02:26,02:26 - 02:28,Can you please scroll up again?,en,Speaker 4 Experimenter,No difference,00:00:00,0,TRUE,FALSE,TRUE
02:28,02:28 - 02:29,There is something.,en,SPEAKER_03,02:28,02:28 - 02:29,There is something.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:29,02:29 - 02:30,,,,02:29,02:29 - 02:30,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:30,02:30 - 02:32,You can click close.,en,SPEAKER_03,02:30,02:30 - 02:32,You can click close.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:32,02:32 - 02:36,"And if you scroll up, oh and scroll down please.",en,SPEAKER_03,02:32,02:32 - 02:36,"And if you scroll up, oh and scroll down please.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:36,02:36 - 02:37,,,,02:36,02:36 - 02:37,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:37,02:37 - 02:38,"Grow it down, austin.",en,SPEAKER_04,02:37,02:37 - 02:38,"Scroll it down, austin.",en,Speaker 3 Parent,No difference,00:00:00,0,TRUE,FALSE,TRUE
02:38,02:38 - 02:39,,,,02:38,02:38 - 02:39,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:39,02:39 - 02:39,Yeah.,en,SPEAKER_04,02:39,02:39 - 02:39,Yeah.,en,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:39,02:39 - 02:40,,,,02:39,02:39 - 02:40,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:40,02:40 - 02:40,Yeah.,en,SPEAKER_04,02:40,02:40 - 02:40,Yeah.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:40,02:40 - 02:45,"And up, and a little bit up. there's a link there you can click.",en,SPEAKER_03,02:40,02:40 - 02:45,"And up, and a little bit up. there's a link there you can click.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:45,02:45 - 02:47,那是這個電腦,zh,SPEAKER_04,02:45,02:45 - 02:47,"Austin, 这是电脑",en + zh,Speaker 3 Parent,No difference,00:00:00,3,TRUE,TRUE,TRUE
02:47,02:47 - 02:49,,,,02:47,02:47 - 02:49,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:49,02:49 - 02:48,再往上,zh,SPEAKER_04,02:49,02:49 - 02:48,再往上,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:48,02:48 - 02:50,再往上一點點好嗎,zh,SPEAKER_03,02:48,02:48 - 02:50,再往上一點點好嗎,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:50,02:50 - 02:51,,,,02:50,02:50 - 02:51,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:51,02:51 - 02:51,- yes. - have a--,en,SPEAKER_04,02:51,02:51 - 02:51,- yes. - have a--,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:51,02:51 - 02:53,再往上一点点就可以了,zh,SPEAKER_03,02:51,02:51 - 02:53,再往上一点点就可以了,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:53,02:53 - 02:54,,,,02:53,02:53 - 02:54,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:54,02:54 - 02:54,"Oh, sorry.",en,SPEAKER_04,02:54,02:54 - 02:54,"Oh, sorry.",en,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:54,02:54 - 02:56,,,,02:54,02:54 - 02:56,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:56,02:56 - 02:57,再往上一点点,zh,SPEAKER_03,02:56,02:56 - 02:57,再往上一点点,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:57,02:57 - 02:58,,,,02:57,02:57 - 02:58,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:58,02:58 - 03:00,"然后这里有一个instruction,你看到了吗?",zh,SPEAKER_03,02:58,02:58 - 03:00,"然后这里有一个instruction,你看到了吗?",en + zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
03:00,03:00 - 03:01,"点一下这个,谢谢。",zh,SPEAKER_03,03:00,03:00 - 03:01,"点一下这个,谢谢。",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
03:01,03:01 - 03:02,,,,03:01,03:01 - 03:02,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:02,03:02 - 03:05,"Okay, and then you can follow this to.",en,SPEAKER_03,03:02,03:02 - 03:05,"Okay, and then you can follow this to.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:05,03:05 - 03:06,,,,03:05,03:05 - 03:06,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:06,03:06 - 03:11,To set up your computer so you can use safari to play the game.,en,SPEAKER_03,03:06,03:06 - 03:11,To set up your computer so you can use safari to play the game.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:11,03:11 - 03:14,,,,03:11,03:11 - 03:14,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:14,03:14 - 03:15,Good to see you all.,en,SPEAKER_01,03:14,03:14 - 03:15,Go to the safari.,en,Speaker 2 Child,No difference,00:00:00,1,TRUE,FALSE,TRUE
03:15,03:15 - 03:16,,,,03:15,03:15 - 03:16,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:16,03:16 - 03:17,That is the matter that really.,en,SPEAKER_01,03:16,03:16 - 03:17,Daddy safari在这里,en + zh,Speaker 2 Child,No difference,00:00:00,7,TRUE,TRUE,TRUE
03:17,03:17 - 03:19,,,,03:17,03:17 - 03:19,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:19,03:19 - 03:22,"Is this mom's, is this we channel?",en,SPEAKER_10,03:19,03:19 - 03:22,"Is this mom's, this is wechat huh?",en,Speaker 6 Others,No difference,00:00:00,0,TRUE,FALSE,TRUE
03:22,03:22 - 03:23,,,,03:22,03:22 - 03:23,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:23,03:23 - 03:24,मांदार जुमीच रहा।,hi,SPEAKER_10,03:23,03:23 - 03:24,Mom daddy's wechat ,en,Speaker 6 Others,No difference,00:00:00,4,TRUE,TRUE,TRUE
03:24,03:24 - 03:25,,,,03:24,03:24 - 03:25,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:25,03:25 - 03:28,我们现在已经是在safari上了呀,zh,SPEAKER_04,03:25,03:25 - 03:28,我们现在已经是在safari上了呀,en + zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,TRUE,TRUE
03:28,03:28 - 03:32,然后您那个电脑的左上角应该有一个那个,zh,SPEAKER_03,03:28,03:28 - 03:32,然后您那个电脑的左上角应该有一个那个,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:32,03:32 - 03:33,然后请您点一下settings,zh,SPEAKER_03,03:32,03:32 - 03:33,然后请您点一下settings,en + zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
03:33,03:33 - 03:34,在这里啊,zh,SPEAKER_03,03:33,03:33 - 03:36,在这里啊,zh,Speaker 2 Child,No difference,00:00:02,0,FALSE,FALSE,TRUE
03:34,03:34 - 03:37,,,,03:36,03:36 - 03:37,上面,zh,Speaker 2 Child,00:02,00:00:02,2,TRUE,TRUE,TRUE
03:37,03:37 - 03:37,- hey.,en,SPEAKER_04,03:37,03:37 - 03:37,嘿,zh,Speaker 3 Parent,No difference,00:00:00,2,TRUE,TRUE,TRUE
03:37,03:37 - 03:39,,,,03:37,03:37 - 03:39,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:39,03:39 - 03:41,您再点一下instruction就可以了,zh,SPEAKER_03,03:39,03:39 - 03:41,您再点一下instruction就可以了,en + zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
03:41,03:41 - 03:42,Instruction.,en,SPEAKER_04,03:41,03:41 - 03:42,Instruction.,en,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:42,03:42 - 03:43,,,,03:42,03:42 - 03:43,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:43,03:43 - 03:44,"- wait, tell me the instructions.",en,SPEAKER_03,03:43,03:43 - 03:44,对，这里的 instructions.,en + zh,Speaker 4 Experimenter,No difference,00:00:00,8,TRUE,TRUE,TRUE
03:44,03:44 - 03:45,,,,03:44,03:44 - 03:45,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:45,03:45 - 03:47,(speaking in foreign language),en,SPEAKER_03,03:45,03:45 - 03:47,因为他电脑用的少,zh,Speaker 6 Others,No difference,00:00:00,12,TRUE,TRUE,TRUE
03:47,03:47 - 03:49,"-""stavari chiar kunnen""",en,SPEAKER_04,03:47,03:47 - 03:49,"safari here, here",zh,Speaker 3 Parent,No difference,00:00:00,0,TRUE,TRUE,TRUE
03:49,03:49 - 03:50,,,,03:49,03:49 - 03:50,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:50,03:50 - 03:51,The knife.,en,SPEAKER_03,03:50,03:50 - 03:51,对，那,zh,Speaker 4 Experimenter,No difference,00:00:00,4,TRUE,TRUE,TRUE
03:51,03:51 - 03:52,,,,03:51,03:51 - 03:51,,,,Absolute time difference:,00:00:01,Text difference word count:,FALSE,FALSE,FALSE
03:52,03:52 - 03:53,Settings for this website.,en,SPEAKER_03,03:51,03:51 - 03:53,然后点一下Settings for this website.,en + zh,Speaker 4 Experimenter,00:01,00:00:01,5,TRUE,TRUE,TRUE
03:53,03:53 - 03:55,,,,03:53,03:53 - 03:55,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:55,03:55 - 03:57,"好,然後請您",zh,SPEAKER_03,03:55,03:55 - 03:57,"好,然後請您",zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:57,03:57 - 03:58,,,,03:57,03:57 - 03:58,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:58,03:58 - 04:01,然后请您把这个往下挪一点,zh,SPEAKER_03,03:58,03:58 - 04:01,然后请您把这个往下挪一点,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:01,04:01 - 04:03,把这个页面往下,zh,SPEAKER_03,04:01,04:01 - 04:03,把这个页面往下,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:03,04:03 - 04:05,它会告诉你下一步要点什么好吗,zh,SPEAKER_03,04:03,04:03 - 04:05,它会告诉你下一步要点什么好吗,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:05,04:05 - 04:06,,,,04:05,04:05 - 04:06,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:06,04:06 - 04:08,就是我们现在的对这里,zh,SPEAKER_03,04:06,04:06 - 04:08,就是我们现在的对这里,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:08,04:08 - 04:10,如果您可以你可以 scroll down,zh,SPEAKER_03,04:08,04:08 - 04:10,如果您可以你可以 scroll down,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:10,04:10 - 04:12,,,,04:10,04:10 - 04:12,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:12,04:12 - 04:17,如果你可以把现在在的这个页面往下滑一滑,zh,SPEAKER_03,04:12,04:12 - 04:17,如果你可以把现在在的这个页面往下滑一滑,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:17,04:17 - 04:20,"- c'è un'altra safari, no? - sì.",it,SPEAKER_03,04:17,04:17 - 04:19,"speaker 6: 嗯，就是在
speaker 4: 在Safari那里",en + zh,Speaker 5 Multiple Speakers,No difference,00:00:01,9,TRUE,TRUE,TRUE
04:20,04:20 - 04:22,"就这里,然后往下滑",zh,SPEAKER_03,04:19,04:19 - 04:22,"对，对就这里,然后往下滑",zh,Speaker 4 Experimenter,00:01,00:00:01,2,TRUE,FALSE,TRUE
04:22,04:22 - 04:23,Conversing,ko,SPEAKER_04,04:22,04:22 - 04:23,往下,zh,Speaker 3 Parent,No difference,00:00:00,3,TRUE,TRUE,TRUE
04:23,04:23 - 04:24,またね,ja,SPEAKER_03,04:23,04:23 - 04:24,他就会告诉你,zh,Speaker 4 Experimenter,No difference,00:00:00,6,TRUE,TRUE,TRUE
04:24,04:24 - 04:26,,,,04:24,04:24 - 04:26,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:26,04:26 - 04:32,"然后在autoplay,对,你如果可以,那这样可能要再点一下刚刚那个",zh,SPEAKER_03,04:26,04:26 - 04:32,"好，然后在autoplay,对,你如果可以,那这样可能要再点一下刚刚那个",en + zh,Speaker 4 Experimenter,No difference,00:00:00,1,TRUE,TRUE,TRUE
04:32,04:32 - 04:33,,,,04:32,04:32 - 04:33,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:33,04:33 - 04:37,"Ganggang make safari, and settings for this website.",en,SPEAKER_03,04:33,04:33 - 04:37,"刚刚那个safari, 然后settings for this website.",en + zh,Speaker 4 Experimenter,No difference,00:00:00,9,TRUE,TRUE,TRUE
04:37,04:37 - 04:40,"Ah, settings for this website, okay.",en,SPEAKER_03,04:37,04:37 - 04:40,"嗯, settings for this website, okay.",en + zh,Speaker 4 Experimenter,No difference,00:00:00,2,TRUE,TRUE,TRUE
04:40,04:40 - 04:42,And the autoplay in blue.,en,SPEAKER_03,04:40,04:40 - 04:42,And 在 autoplay 这里,en + zh,Speaker 4 Experimenter,No difference,00:00:00,6,TRUE,TRUE,TRUE
