OnsetTime1,TimeStamp1,Text1,Language1,Speaker1,OnesetTime2,TimeStamp2,Text2,Language2,Speaker2,Absolute_onset_time_difference,TimeStamp_difference,Text_difference_word_count,text_difference,language_difference,Speaker_difference
00:48,00:48 - 00:50,"Okay, but we couldn't hear it.",en,SPEAKER_02,00:48,00:48 - 00:50,"Okay, but we couldn't hear it.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
00:50,00:50 - 00:53,"So if you can help us do the setting,",en,SPEAKER_02,00:50,00:50 - 00:53,"So if you can help us do the setting,",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
00:53,00:53 - 00:55,"We can both hear it, okay?",en,SPEAKER_02,00:53,00:53 - 00:55,"We can both hear it, okay?",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
00:55,00:55 - 00:56,See?,en,SPEAKER_02,00:55,00:55 - 00:56,Okay,en,Speaker 2 Child,No difference,00:00:00,0,TRUE,FALSE,TRUE
00:56,00:56 - 00:57,,,,00:56,00:56 - 00:57,So,en,Speaker 4 Experimenter,No difference,00:00:00,1,TRUE,TRUE,TRUE
00:57,00:57 - 00:59,If you can go to the top.,en,SPEAKER_02,00:57,00:57 - 00:59,If you can go to the top.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
00:59,00:59 - 01:05,"If you can place your mouse on the top of your, your",en,SPEAKER_02,00:59,00:59 - 01:05,"If you can place your mouse on the top of your, your",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:05,01:05 - 01:06,Computer.,en,SPEAKER_02,01:05,01:05 - 01:06,Computer.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:06,01:06 - 01:07,,,,01:06,01:06 - 01:07,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:07,01:07 - 01:11,And you can see more. and if you click that.,en,SPEAKER_02,01:07,01:07 - 01:11,And you can see more. and if you click that.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:11,01:11 - 01:12,,,,01:11,01:11 - 01:12,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:12,01:12 - 01:17,"And you can scroll down, you can see share computer audio.",en,SPEAKER_02,01:12,01:12 - 01:17,"And you can scroll down, you can see share computer audio.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:17,01:17 - 01:19,Can you see that?,en,SPEAKER_02,01:17,01:17 - 01:22,Can you see that?,en,Speaker 4 Experimenter,No difference,00:00:03,0,FALSE,FALSE,TRUE
01:19,01:19 - 01:25,,,,01:22,01:22 - 01:25,Yes,en,Speaker 2 Child,00:03,00:00:03,1,TRUE,TRUE,TRUE
01:25,01:25 - 01:26,Thank you for listening.,en,SPEAKER_02,01:25,01:25 - 01:26,Can you hear me now?,en,Speaker 2 Child,No difference,00:00:00,1,TRUE,FALSE,TRUE
01:26,01:26 - 01:27,Please turn your ringtone on.,en,SPEAKER_02,01:26,01:26 - 01:27,,,,No difference,00:00:00,5,TRUE,FALSE,FALSE
01:27,01:27 - 01:28,"And if you have any questions or other problems, please post them in the comments section below.",en,SPEAKER_02,01:27,01:27 - 01:28,,,,No difference,00:00:00,17,TRUE,FALSE,FALSE
01:28,01:28 - 01:27,,en,SPEAKER_02,01:28,01:28 - 01:27,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:27,01:27 - 01:34,"Now you're not playing anything. if you can go up, scroll up and play that video again, we can check whether we can hear that.",en,SPEAKER_02,01:27,01:27 - 01:34,"Now you're not playing anything. if you can go up, scroll up and play that video again, we can check whether we can hear that.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:34,01:34 - 01:35,,,,01:34,01:34 - 01:35,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:35,01:35 - 01:37,Thank you very much.,en,SPEAKER_02,01:35,01:35 - 01:37,Thank you very much.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:37,01:37 - 01:39,,,,01:37,01:37 - 01:39,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:39,01:39 - 01:40,I'm going to do that.,en,SPEAKER_04,01:39,01:39 - 01:40,,,,No difference,00:00:00,6,TRUE,FALSE,FALSE
01:40,01:40 - 01:40,I'm going to do that.,en,SPEAKER_04,01:40,01:40 - 01:40,I'm going to do that.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:40,01:40 - 01:43,,,,01:40,01:40 - 01:42,,,,Absolute time difference:,00:00:01,Text difference word count:,FALSE,FALSE,FALSE
01:43,01:43 - 01:46,Please see the complete disclaimer at https://sites.google.com,en,SPEAKER_04,01:42,01:42 - 01:46,"Oops, I thought it was not there",en,Speaker 2 Child,00:01,00:00:01,3,TRUE,FALSE,TRUE
01:46,01:46 - 01:47,Welcome to mecca lab.,en,SPEAKER_00,01:46,01:46 - 01:47,Welcome to mecca lab.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:47,01:47 - 01:48,,,,01:47,01:47 - 01:48,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:48,01:48 - 01:50,Before starting the test,chinese,SPEAKER_00,01:48,01:48 - 01:50,Before starting the test,en,Speaker 1 System,No difference,00:00:00,0,FALSE,TRUE,TRUE
01:50,01:50 - 01:53,You will need a computer or tablet that is connected to...,en,SPEAKER_00,01:50,01:50 - 01:53,You will need a computer or tablet that is connected to...,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:53,01:53 - 01:54,,,,01:53,01:53 - 01:54,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:54,01:54 - 01:57,"You don't have to listen to it again. okay, thank you very much.",en,SPEAKER_02,01:54,01:54 - 01:57,"You don't have to listen to it again. okay, thank you very much.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:57,01:57 - 01:58,And...,en,SPEAKER_02,01:57,01:57 - 01:58,And...,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:58,01:58 - 01:59,,,,01:58,01:58 - 01:59,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:59,01:59 - 02:02,If the mom can answer those questions.,en,SPEAKER_02,01:59,01:59 - 02:02,If the mom can answer those questions.,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:02,02:02 - 02:04,,,,02:02,02:02 - 02:04,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:04,02:04 - 02:06,"Please transcribe accurately, maintaining the original language for each phrase and indicating any speaker changes.",en,SPEAKER_04,02:04,02:04 - 02:06,,,,No difference,00:00:00,15,TRUE,FALSE,FALSE
02:06,02:06 - 02:07,I answer it.,en,SPEAKER_04,02:06,02:06 - 02:07,I answer it.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:07,02:07 - 02:08,,,,02:07,02:07 - 02:07,,,,No difference,00:00:01,0,FALSE,FALSE,FALSE
02:08,02:08 - 02:09,Are you mom?,en,SPEAKER_04,02:07,02:07 - 02:10,"mom, Are you mom?",en,Speaker 6 Others,00:01,00:00:02,1,TRUE,FALSE,TRUE
02:09,02:09 - 02:10,謝謝,chinese,SPEAKER_04,02:10,02:10 - 02:10,"No, but she's there. Mom, can you answer it?",en,Speaker 2 Child,00:01,00:00:01,12,TRUE,TRUE,TRUE
02:10,02:10 - 02:21,,,,02:10,02:10 - 02:21,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:21,02:21 - 02:24,"What browser are you using, can we ask?",en,SPEAKER_02,02:21,02:21 - 02:24,"What browser are you using, can we ask?",,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:24,02:24 - 02:24,"Oh, you're chrome.",en,SPEAKER_02,02:24,02:24 - 02:24,"Oh, you're chrome.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:24,02:24 - 02:25,"Oh yeah, chrome, that's right.",en,SPEAKER_04,02:24,02:24 - 02:25,"Oh yeah, chrome, that's right.",en,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:25,02:25 - 02:26,Ok,chinese,SPEAKER_02,02:25,02:25 - 02:26,Ok,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
02:26,02:26 - 02:27,,,,02:26,02:26 - 02:27,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:27,02:27 - 02:30,"Why is it crown, it's not trown?",en,SPEAKER_04,02:27,02:27 - 02:30,"Why is it crown, it's not trown?",en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:30,02:30 - 02:31,,,,02:30,02:30 - 02:31,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:31,02:31 - 02:34,"Good question. now, sometimes they're just pronounced as.",en,SPEAKER_04,02:31,02:31 - 02:34,"Good question. now, sometimes they're just pronounced as.",en,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:34,02:34 - 02:35,Okay.,en,SPEAKER_00,02:34,02:34 - 02:35,Okay.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:35,02:35 - 02:36,Thank you.,en,SPEAKER_00,02:35,02:35 - 02:36,Sometimes it depends ,en,Speaker 3 Parent,No difference,00:00:00,1,TRUE,FALSE,TRUE
02:36,02:36 - 02:46,,,,02:36,02:36 - 02:46,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:46,02:46 - 02:46,Okay.,en,SPEAKER_04,02:46,02:46 - 02:46,Okay.,en,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:46,02:46 - 02:47,,,,02:46,02:46 - 02:47,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:47,02:47 - 02:48,Pattern.,en,SPEAKER_04,02:47,02:47 - 02:48,Pattern.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:48,02:48 - 02:49,"Yes, yes, yes, no, yes, no.",en,SPEAKER_04,02:48,02:48 - 02:49,"Yes, yes, yes, no, yes, no.",en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:49,02:49 - 02:51,チャンネル登録をお願いいたします。,japanese,SPEAKER_02,02:49,02:49 - 02:51,So we have to,en,Speaker 4 Experimenter,No difference,00:00:00,7,TRUE,TRUE,TRUE
02:51,02:51 - 02:54,,,,02:51,02:51 - 02:54,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:54,02:54 - 02:55,"We have two games, claire.",en,SPEAKER_02,02:54,02:54 - 02:55,"We have two games, claire.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:55,02:55 - 02:58,"One is an english game, one is a chinese game.",en,SPEAKER_02,02:55,02:55 - 02:58,"One is an english game, one is a chinese game.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:58,02:58 - 03:00,Which one do you want to start first?,en,SPEAKER_02,02:58,02:58 - 03:00,Which one do you want to start first?,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:00,03:00 - 03:01,English,en,SPEAKER_04,03:00,03:00 - 03:01,English,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:01,03:01 - 03:03,Because i'm born in...,en,SPEAKER_04,03:01,03:01 - 03:03,"speaker 4: okay
speaker 2:Because i'm born in...",en,Speaker 5 Multiple Speakers,No difference,00:00:00,3,TRUE,FALSE,TRUE
03:03,03:03 - 03:04,Texas!,en,SPEAKER_04,03:03,03:03 - 03:04,Texas!,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:04,03:04 - 03:06,Don't need,en,SPEAKER_02,03:04,03:04 - 03:06,We don't need to say that ,en,Speaker 3 Parent,No difference,00:00:00,4,TRUE,FALSE,TRUE
03:06,03:06 - 03:07,,,,03:06,03:06 - 03:07,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:07,03:07 - 03:10,"Okay, here if you can enter v.",en,SPEAKER_02,03:07,03:07 - 03:10,"Okay, here if you can enter v012 here",en,Speaker 4 Experimenter,No difference,00:00:00,0,TRUE,FALSE,TRUE
03:10,03:10 - 03:15,"Please transcribe accurately, maintaining the original language for each phrase and indicating any speaker changes.",en,SPEAKER_02,03:10,03:10 - 03:15,,,,No difference,00:00:00,15,TRUE,FALSE,FALSE
03:15,03:15 - 03:17,"Okay, thank you very much. enjoy.",en,SPEAKER_02,03:15,03:15 - 03:17,"Okay, thank you very much. enjoy.",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:17,03:17 - 03:19,,,,03:17,03:17 - 03:19,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:19,03:19 - 03:20,We're going to start.,en,SPEAKER_02,03:19,03:19 - 03:20,We're going to start.,en,Speaker 6 Others,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:20,03:20 - 03:24,,,,03:20,03:20 - 03:24,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:24,03:24 - 03:25,Welcome.,en,SPEAKER_01,03:24,03:24 - 03:25,Welcome.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:25,03:25 - 03:29,You will hear some sentences and you will find the right picture.,en,SPEAKER_01,03:25,03:25 - 03:29,You will hear some sentences and you will find the right picture.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:29,03:29 - 03:30,,,,03:29,03:29 - 03:30,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:30,03:30 - 03:31,Let's try it out.,en,SPEAKER_01,03:30,03:30 - 03:31,Let's try it out.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:31,03:31 - 03:32,Are you ready?,en,SPEAKER_01,03:31,03:31 - 03:32,Are you ready?,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:32,03:32 - 03:33,,,,03:32,03:32 - 03:33,Yes,en,Speaker 2 Child,No difference,00:00:00,1,TRUE,TRUE,TRUE
03:33,03:33 - 03:35,The picture is on the bed.,en,SPEAKER_01,03:33,03:33 - 03:35,The picture is on the bed.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:35,03:35 - 03:37,,,,03:35,03:35 - 03:37,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:37,03:37 - 03:39,Thank you for listening!,en,SPEAKER_04,03:37,03:37 - 03:39,What does that mean?,en,Speaker 2 Child,No difference,00:00:00,0,TRUE,FALSE,TRUE
03:39,03:39 - 03:42,,,,03:39,03:39 - 03:40,,,,Absolute time difference:,00:00:02,Text difference word count:,FALSE,FALSE,FALSE
03:42,03:42 - 03:46,Please see the complete disclaimer at https://sites.google.com,en,SPEAKER_06,03:40,03:40 - 03:46,"speaker 2: Eh, what are we gonna press now? This?
speaker 3: un ",en,Speaker 5 Multiple Speakers,00:02,00:00:02,1,TRUE,FALSE,TRUE
03:46,03:46 - 03:47,It didn't work.,en,SPEAKER_06,03:46,03:46 - 03:47,It didn't work.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:47,03:47 - 03:52,,,,03:47,03:47 - 03:52,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:52,03:52 - 03:55,The blue snake is eating apples.,en,SPEAKER_06,03:52,03:52 - 03:58,The blue snake is eating apples.,en,Speaker 1 System,No difference,00:00:03,0,FALSE,FALSE,TRUE
03:55,03:55 - 04:01,,,,03:58,03:58 - 04:01,That's yellow snake right?,en,Speaker 2 Child,00:03,00:00:03,5,TRUE,TRUE,TRUE
04:01,04:01 - 04:02,Keep it up!,en,SPEAKER_01,04:01,04:01 - 04:02,Keep it up!,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:02,04:02 - 04:04,Let's do some more.,en,SPEAKER_01,04:02,04:02 - 04:04,Let's do some more.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:04,04:04 - 04:06,Press the start button to keep going.,en,SPEAKER_01,04:04,04:04 - 04:06,Press the start button to keep going.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:06,04:06 - 04:11,,,,04:06,04:06 - 04:11,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:11,04:11 - 04:13,The girl has the apples.,en,SPEAKER_06,04:11,04:11 - 04:13,The girl has the apples.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:13,04:13 - 04:14,,,,04:13,04:13 - 04:14,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:14,04:14 - 04:15,Thank you for listening.,en,SPEAKER_04,04:14,04:14 - 04:15,Apples ,en,Speaker 2 Child,No difference,00:00:00,3,TRUE,FALSE,TRUE
04:15,04:15 - 04:16,See you next time.,en,SPEAKER_04,04:15,04:15 - 04:16,,,,No difference,00:00:00,4,TRUE,FALSE,FALSE
04:16,04:16 - 04:15,,en,SPEAKER_04,04:16,04:16 - 04:15,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:15,04:15 - 04:16,Bravo,chinese,SPEAKER_06,04:15,04:15 - 04:16,,,,No difference,00:00:00,1,TRUE,FALSE,FALSE
04:16,04:16 - 04:25,,,,04:16,04:16 - 04:25,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:25,04:25 - 04:27,The farmer has the pumpkin.,en,SPEAKER_06,04:25,04:25 - 04:27,The farmer has the pumpkin.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:27,04:27 - 04:36,,,,04:27,04:27 - 04:36,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:36,04:36 - 04:37,The girl makes the cakes.,en,SPEAKER_06,04:36,04:36 - 04:37,The girl makes the cakes.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:37,04:37 - 04:38,,,,04:37,04:37 - 04:38,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:38,04:38 - 04:39,Pics. i thought i was,en,SPEAKER_06,04:38,04:38 - 04:39,Cakes. i thought it was,en,Speaker 2 Child,No difference,00:00:00,0,TRUE,FALSE,TRUE
04:39,04:39 - 04:45,,,,04:39,04:39 - 04:45,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:45,04:45 - 04:47,The cat plays with the ball.,en,SPEAKER_06,04:45,04:45 - 04:47,The cat plays with the ball.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:47,04:47 - 04:55,,,,04:47,04:47 - 04:55,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:55,04:55 - 04:57,The squirrel has the flowers.,en,SPEAKER_01,04:55,04:55 - 04:57,The squirrel has the flowers.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:57,04:57 - 05:03,,,,04:57,04:57 - 05:03,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:03,05:03 - 05:05,The duck has the leaf.,en,SPEAKER_01,05:03,05:03 - 05:05,The duck has the leaf.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:05,05:05 - 05:13,,,,05:05,05:05 - 05:13,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:13,05:13 - 05:14,"Please transcribe accurately, maintaining the original language for each phrase and indicating any speaker changes",en,SPEAKER_01,05:13,05:13 - 05:14,The horse eats the ,en,Speaker 1 System,No difference,00:00:00,11,TRUE,FALSE,TRUE
05:14,05:14 - 05:14,Carrots.,en,SPEAKER_01,05:14,05:14 - 05:14,Carrots.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:14,05:14 - 05:16,"Yep, that's how i got it right.",en,SPEAKER_04,05:14,05:14 - 05:16,"Yep, that's how i got it right.",en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:16,05:16 - 05:20,,,,05:16,05:16 - 05:20,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:20,05:20 - 05:22,The fox points at the tree.,en,SPEAKER_01,05:20,05:20 - 05:22,The fox points at the tree.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:22,05:22 - 05:25,,,,05:22,05:22 - 05:25,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:25,05:25 - 05:30,You're doing such a good job that puppy gets some snacks.,en,SPEAKER_01,05:25,05:25 - 05:30,You're doing such a good job that puppy gets some snacks.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:30,05:30 - 05:32,Let's keep going so he can get some more.,en,SPEAKER_01,05:30,05:30 - 05:32,Let's keep going so he can get some more.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:32,05:32 - 05:33,Are you ready?,en,SPEAKER_01,05:32,05:32 - 05:33,Are you ready?,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:33,05:33 - 05:34,,,,05:33,05:33 - 05:34,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:34,05:34 - 05:34,Thank you.,en,SPEAKER_07,05:34,05:34 - 05:34,,,,No difference,00:00:00,2,TRUE,FALSE,FALSE
05:34,05:34 - 05:38,,,,05:34,05:34 - 05:38,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:38,05:38 - 05:40,The corn is between the bottles.,chinese,SPEAKER_01,05:38,05:38 - 05:40,The corn is between the bottles.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,TRUE,TRUE
05:40,05:40 - 05:47,,,,05:40,05:40 - 05:47,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:47,05:47 - 05:49,The elephant is behind the fence.,en,SPEAKER_01,05:47,05:47 - 05:49,The elephant is behind the fence.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:49,05:49 - 05:57,,,,05:49,05:49 - 05:57,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:57,05:57 - 05:59,The flower is under at the table.,en,SPEAKER_01,05:57,05:57 - 05:59,The flower is under the table.,en,Speaker 1 System,No difference,00:00:00,1,TRUE,FALSE,TRUE
05:59,05:59 - 06:02,,,,05:59,05:59 - 06:02,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:02,06:02 - 06:04,Just like in french.,en,SPEAKER_06,06:02,06:02 - 06:04,That feels like a plant ,en,Speaker 2 Child,No difference,00:00:00,1,TRUE,FALSE,TRUE
06:04,06:04 - 06:10,,,,06:04,06:04 - 06:10,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:10,06:10 - 06:12,The rabbit is next to the basket.,en,SPEAKER_01,06:10,06:10 - 06:12,The rabbit is next to the basket.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:12,06:12 - 06:18,,,,06:12,06:12 - 06:18,"Next, cuz next to",en,Speaker 2 Child,No difference,00:00:00,4,TRUE,TRUE,TRUE
06:18,06:18 - 06:20,你已經認出我了,chinese,SPEAKER_04,06:18,06:18 - 06:20,unclear,en,Speaker 2 Child,No difference,00:00:00,8,TRUE,TRUE,TRUE
06:20,06:20 - 06:22,All turtles are biting a stick.,en,SPEAKER_01,06:20,06:20 - 06:22,All turtles are biting a stick.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:22,06:22 - 06:31,,,,06:22,06:22 - 06:31,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:31,06:31 - 06:33,All girls are kissing a flower.,en,SPEAKER_06,06:31,06:31 - 06:33,All girls are kissing a flower.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:33,06:33 - 06:40,,,,06:33,06:33 - 06:40,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:40,06:40 - 06:42,All horses are pulling a wagon.,en,SPEAKER_06,06:40,06:40 - 06:42,All horses are pulling a wagon.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
06:42,06:42 - 06:50,,,,06:42,06:42 - 06:50,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
06:50,06:50 - 06:52,All squirrels are digging a hole.,en,SPEAKER_01,06:50,06:50 - 06:52,All squirrels are digging a hole.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
