OnsetTime1,TimeStamp1,Text1,Language1,Speaker1,OnesetTime2,TimeStamp2,Text2,Language2,Speaker2,Absolute_onset_time_difference,TimeStamp_difference,Text_difference_word_count,text_difference,language_difference,Speaker_difference
00:55,00:55 - 00:57,您可以对孩子进行鼓励,zh,SPEAKER_04,00:55,00:55 - 00:57,您可以对孩子进行鼓励,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
00:57,00:57 - 00:58,,,,00:57,00:57 - 00:58,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
00:58,00:58 - 01:02,"您可以說,你做得很棒,要繼續保持哦!",zh,SPEAKER_04,00:58,00:58 - 01:02,"您可以說,你做得很棒,要繼續保持哦!",zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:02,01:02 - 01:04,"或者,你聽得很認真,真棒!",zh,SPEAKER_04,01:02,01:02 - 01:04,"或者,你聽得很認真,真棒!",zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:04,01:04 - 01:05,,,,01:04,01:04 - 01:05,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:05,01:05 - 01:08,如果您的孩子不确定该选什么,zh,SPEAKER_04,01:05,01:05 - 01:08,如果您的孩子不确定该选什么,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:08,01:08 - 01:10,您可以鼓勵他們猜一個答案,zh,SPEAKER_04,01:08,01:08 - 01:10,您可以鼓勵他們猜一個答案,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:10,01:10 - 01:11,,,,01:10,01:10 - 01:11,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:11,01:11 - 01:13,如果您的孩子快要完成测试了,zh,SPEAKER_04,01:11,01:11 - 01:13,如果您的孩子快要完成测试了,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:13,01:13 - 01:16,您可以说只剩几个题目了,zh,SPEAKER_04,01:13,01:13 - 01:16,您可以说只剩几个题目了,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:16,01:16 - 01:17,让我们继续吧,zh,SPEAKER_04,01:16,01:16 - 01:17,让我们继续吧,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:17,01:17 - 01:17,加油,zh,SPEAKER_04,01:17,01:17 - 01:17,加油,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:17,01:17 - 01:19,,,,01:17,01:17 - 01:19,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:19,01:19 - 01:24,下面我们需要检查一下您是否已经清楚所有的规则,zh,SPEAKER_04,01:19,01:19 - 01:24,下面我们需要检查一下您是否已经清楚所有的规则,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:24,01:24 - 01:25,然后就可以开始测试了,zh,SPEAKER_04,01:24,01:24 - 01:25,然后就可以开始测试了,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:25,01:25 - 01:26,,,,01:25,01:25 - 01:26,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:26,01:26 - 01:28,请向下滑回答一些问题,zh,SPEAKER_04,01:26,01:26 - 01:28,请向下滑回答一些问题,zh,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:28,01:28 - 01:30,,,,01:28,01:28 - 01:30,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:30,01:30 - 01:32,"好的,您现在有什么问题吗?",zh,SPEAKER_09,01:30,01:30 - 01:33,"好的,您现在有什么问题吗?",zh,Speaker 4 Experimenter,No difference,00:00:01,0,FALSE,FALSE,TRUE
01:32,01:32 - 01:34,,,,01:33,01:33 - 01:34,没有,zh,Speaker 3 Parent,00:01,00:00:01,2,TRUE,TRUE,TRUE
01:34,01:34 - 01:37,好 那我们想请您来帮我们回答一些问题,zh,SPEAKER_09,01:34,01:34 - 01:37,好 那我们想请您来帮我们回答一些问题,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:37,01:37 - 01:38,,,,01:37,01:37 - 01:38,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:38,01:38 - 01:38,자,ko,SPEAKER_09,01:38,01:38 - 01:38,,,,No difference,00:00:00,0,TRUE,FALSE,FALSE
01:38,01:38 - 01:39,,,,01:38,01:38 - 01:39,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:39,01:39 - 01:39,Thank you.,en,SPEAKER_09,01:39,01:39 - 01:39,,,,No difference,00:00:00,2,TRUE,FALSE,FALSE
01:39,01:39 - 01:40,,,,01:39,01:39 - 01:40,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:40,01:40 - 01:41,Welcome to macola.,en,SPEAKER_09,01:40,01:40 - 01:41,Welcome to macola.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
01:41,01:41 - 01:44,,,,01:41,01:41 - 01:44,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:44,01:44 - 01:48,"好,那我现在跟您share screen,我们来一起看一下这些问题",zh,SPEAKER_09,01:44,01:44 - 01:48,"好,那我现在跟您share screen,我们来一起看一下这些问题",en + zh,Speaker 1 System,No difference,00:00:00,0,FALSE,TRUE,TRUE
01:48,01:48 - 01:49,,,,01:48,01:48 - 01:49,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:49,01:49 - 01:50,Mm-hmm.,en,SPEAKER_00,01:49,01:49 - 01:50,嗯，好,zh,Speaker 3 Parent,No difference,00:00:00,4,TRUE,TRUE,TRUE
01:50,01:50 - 01:52,,,,01:50,01:50 - 01:52,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:52,01:52 - 01:54,I will give you remote control.,en,SPEAKER_09,01:52,01:52 - 01:54,好，我会给您 remote control.,en + zh,Speaker 4 Experimenter,No difference,00:00:00,9,TRUE,TRUE,TRUE
01:54,01:54 - 01:55,,,,01:54,01:54 - 01:55,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
01:55,01:55 - 02:00,"您可以在这里来完成一下这些问题,您用手点就可以了。",zh,SPEAKER_09,01:55,01:55 - 02:00,"您可以在这里来完成一下这些问题,您用手点就可以了。",zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:00,02:00 - 02:03,,,,02:00,02:00 - 02:03,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:03,02:03 - 02:03,這次我剛進院,zh,SPEAKER_03,02:03,02:03 - 02:03,测试的房间是否安静没有干扰,zh,Speaker 3 Parent,No difference,00:00:00,7,TRUE,FALSE,TRUE
02:03,02:03 - 02:09,,,,02:03,02:03 - 02:09,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:09,02:09 - 02:10,"哎呀,我們點不了了",zh,SPEAKER_03,02:09,02:09 - 02:10,"哎呀,我們點不了了",zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:10,02:10 - 02:11,,,,02:10,02:10 - 02:11,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:11,02:11 - 02:12,Come on.,en,SPEAKER_09,02:11,02:11 - 02:12,是吗,zh,Speaker 4 Experimenter,No difference,00:00:00,4,TRUE,TRUE,TRUE
02:12,02:12 - 02:14,,,,02:12,02:12 - 02:14,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:14,02:14 - 02:15,您先点一下,zh,SPEAKER_09,02:14,02:14 - 02:15,那您先 您先点一下,zh,Speaker 4 Experimenter,No difference,00:00:00,3,TRUE,FALSE,TRUE
02:15,02:15 - 02:16,,,,02:15,02:15 - 02:16,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:16,02:16 - 02:18,就是您点屏幕没有反应吗,zh,SPEAKER_09,02:16,02:16 - 02:19,就是您点屏幕没有反应吗,zh,Speaker 4 Experimenter,No difference,00:00:01,0,FALSE,FALSE,TRUE
02:18,02:18 - 02:21,,,,02:19,02:19 - 02:21,嗯,zh,Speaker 3 Parent,00:01,00:00:01,1,TRUE,TRUE,TRUE
02:21,02:21 - 02:22,你現在怎麼想呢,zh,SPEAKER_09,02:21,02:21 - 02:22,您現在点一下呢,zh,Speaker 4 Experimenter,No difference,00:00:00,0,TRUE,FALSE,TRUE
02:22,02:22 - 02:24,,,,02:22,02:22 - 02:24,,,,No difference,00:00:00,0,FALSE,FALSE,FALSE
02:24,02:24 - 02:25,"Oh, how cool.",en,SPEAKER_07,02:24,02:24 - 02:25,"speaker 4：噢，好了
speaker 3: 啊可以了",zh,Speaker 5 Multiple Speakers,No difference,00:00:00,8,TRUE,TRUE,TRUE
02:25,02:25 - 02:28,,,,02:25,02:25 - 02:28,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:28,02:28 - 02:28,(children laughing),en,SPEAKER_08,02:28,02:28 - 02:28,(children laughing),,Speaker 6 Others,No difference,00:00:00,0,FALSE,FALSE,TRUE
02:28,02:28 - 02:38,,,,02:28,02:28 - 02:38,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:38,02:38 - 02:41,下面这个问题请您就点试就可以了,zh,SPEAKER_09,02:38,02:38 - 02:41,然后下面这个问题请您就点是就可以了,zh,Speaker 3 Parent,No difference,00:00:00,2,TRUE,FALSE,TRUE
02:41,02:41 - 02:45,,,,02:41,02:41 - 02:45,好,zh,Speaker 4 Experimenter,No difference,00:00:00,1,TRUE,TRUE,TRUE
02:45,02:45 - 02:47,"如果您的癌症不周围,您也可以更加盛好",zh,SPEAKER_07,02:45,02:45 - 02:47,如果您的孩子不知道问题您可以帮他们重复吗,zh,Speaker 3 Parent,No difference,00:00:00,3,TRUE,FALSE,TRUE
02:47,02:47 - 02:49,,,,02:47,02:47 - 02:49,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:49,02:49 - 02:49,[music playing],en,SPEAKER_08,02:49,02:49 - 02:49,[music playing],,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:49,02:49 - 02:58,,,,02:49,02:49 - 02:58,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
02:58,02:58 - 03:01,然後想請您再看一下倒數第三道題,zh,SPEAKER_09,02:58,02:58 - 03:01,然後想請您再看一下倒數第三道題,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:01,03:01 - 03:03,,,,03:01,03:01 - 03:03,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:03,03:03 - 03:04,Lo suficienta.,es,SPEAKER_03,03:03,03:03 - 03:04,倒数第三道,zh,Speaker 4 Experimenter,No difference,00:00:00,7,TRUE,TRUE,TRUE
03:04,03:04 - 03:06,一會兒上看看台子不張望,zh,SPEAKER_03,03:04,03:04 - 03:08,如果您的孩子不知道问题你可以帮他重复问题吗,zh,Speaker 4 Experimenter,No difference,00:00:02,10,TRUE,FALSE,TRUE
03:06,03:06 - 03:09,,,,03:08,03:08 - 03:09,不可以,zh,Speaker 3 Parent,00:02,00:00:02,3,TRUE,TRUE,TRUE
03:09,03:09 - 03:10,"嗯,對,好,謝謝",zh,SPEAKER_09,03:09,03:09 - 03:10,"嗯,對,好,謝謝",zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:10,03:10 - 03:12,,,,03:10,03:10 - 03:12,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:12,03:12 - 03:14,下面就可以請ryan加入啦,zh,SPEAKER_09,03:12,03:12 - 03:15,好，那下面就可以請ryan加入啦,en + zh,Speaker 4 Experimenter,No difference,00:00:01,2,TRUE,TRUE,TRUE
03:14,03:14 - 03:17,,,,03:15,03:15 - 03:17,好的,zh,Speaker 3 Parent,00:01,00:00:01,2,TRUE,TRUE,TRUE
03:17,03:17 - 03:18,開始,zh,SPEAKER_03,03:17,03:17 - 03:18,開始,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:18,03:18 - 03:19,,,,03:18,03:18 - 03:19,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:19,03:19 - 03:19,Ryan!,en,SPEAKER_09,03:19,03:19 - 03:19,Ryan!,en,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:19,03:19 - 03:21,,,,03:19,03:19 - 03:21,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:21,03:21 - 03:21,到你了,zh,SPEAKER_02,03:21,03:21 - 03:21,到你了,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:21,03:21 - 03:24,,,,03:21,03:21 - 03:24,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:24,03:24 - 03:25,Down you go.,en,SPEAKER_02,03:24,03:24 - 03:25,到你咯,zh,Speaker 3 Parent,No difference,00:00:00,6,TRUE,TRUE,TRUE
03:25,03:25 - 03:28,,,,03:25,03:25 - 03:28,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:28,03:28 - 03:28,(speaking in foreign language),en,SPEAKER_02,03:28,03:28 - 03:28,你在哪里,zh,Speaker 3 Parent,No difference,00:00:00,8,TRUE,TRUE,TRUE
03:28,03:28 - 03:34,,,,03:28,03:28 - 03:34,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:34,03:34 - 03:34,[blank_audio],en,SPEAKER_03,03:34,03:34 - 03:34,我已经完成我的,zh,Speaker 3 Parent,No difference,00:00:00,7,TRUE,TRUE,TRUE
03:34,03:34 - 03:35,,,,03:34,03:34 - 03:35,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:35,03:35 - 03:36,Only.,en,SPEAKER_09,03:35,03:35 - 03:36,到你了,zh,Speaker 3 Parent,No difference,00:00:00,4,TRUE,TRUE,TRUE
03:36,03:36 - 03:39,,,,03:36,03:36 - 03:36,,,,Absolute time difference:,00:00:03,Text difference word count:,FALSE,FALSE,FALSE
03:39,03:39 - 03:39,"薇菈,好嗎?",zh,SPEAKER_09,03:36,03:36 - 03:39,"Ryan,我来跟你玩游戏了好嗎?",en + zh,Speaker 4 Experimenter,00:03,00:00:03,7,TRUE,TRUE,TRUE
03:39,03:39 - 03:43,,,,03:39,03:39 - 03:43,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:43,03:43 - 03:43,Oh.,en,SPEAKER_09,03:43,03:43 - 03:43,好,zh,Speaker 3 Parent,No difference,00:00:00,2,TRUE,TRUE,TRUE
03:43,03:43 - 03:44,,,,03:43,03:43 - 03:44,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
03:44,03:44 - 03:44,你準備好了沒有,zh,SPEAKER_09,03:44,03:44 - 03:44,你準備好了沒有,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
03:44,03:44 - 03:45,好了沒有,zh,SPEAKER_02,03:44,03:44 - 03:45,,,,No difference,00:00:00,4,TRUE,FALSE,FALSE
03:45,03:45 - 03:51,"Ryan, can i ask you if you have a virtual background?",en,SPEAKER_09,03:45,03:45 - 03:53,"Ryan, 我能不能，Ryan，我能不能请你，啊，你有在开virtual background是吗",en + zh,Speaker 4 Experimenter,No difference,00:00:02,24,TRUE,TRUE,TRUE
03:51,03:51 - 03:58,,,,03:53,03:53 - 03:58,有吗,zh,Speaker 4 Experimenter,00:02,00:00:02,2,TRUE,TRUE,TRUE
03:58,03:58 - 03:59,是什麼你問的老師,zh,SPEAKER_09,03:58,03:58 - 03:59,是什麼你問老師啊,zh,Speaker 3 Parent,No difference,00:00:00,0,TRUE,FALSE,TRUE
03:59,03:59 - 04:00,,,,03:59,03:59 - 04:00,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:00,04:00 - 04:00,This is not,en,SPEAKER_09,04:00,04:00 - 04:00,是什么,zh,Speaker 2 Child,No difference,00:00:00,6,TRUE,TRUE,TRUE
04:00,04:00 - 04:01,,,,04:00,04:00 - 04:01,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:01,04:01 - 04:07,"好,我想請問你背後那些藍色的圈圈和線是你們家的嗎?",zh,SPEAKER_09,04:01,04:01 - 04:07,"噢，就是,我想請問你背後那些藍色的圈圈和線是你們家的嗎?",zh,Speaker 4 Experimenter,No difference,00:00:00,2,TRUE,FALSE,TRUE
04:07,04:07 - 04:10,,,,04:07,04:07 - 04:10,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:10,04:10 - 04:12,蠻色圈圈和線,zh,SPEAKER_09,04:10,04:10 - 04:12,蓝色圈圈和線,zh,Speaker 3 Parent,No difference,00:00:00,0,TRUE,FALSE,TRUE
04:12,04:12 - 04:16,,,,04:12,04:12 - 04:16,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:16,04:16 - 04:16,好,zh,SPEAKER_09,04:16,04:16 - 04:16,好,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:16,04:16 - 04:17,,,,04:16,04:16 - 04:17,在哪啊,zh,Speaker 3 Parent,No difference,00:00:00,3,TRUE,TRUE,TRUE
04:17,04:17 - 04:20,"那没关系,因为...",zh,SPEAKER_09,04:17,04:17 - 04:20,"那没关系,因为...",zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:20,04:20 - 04:21,"哦,那个是我们自己弄的",zh,SPEAKER_09,04:20,04:20 - 04:21,"哦,那个是我们自己弄的",zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:21,04:21 - 04:22,"哦,你们自己弄的",zh,SPEAKER_09,04:21,04:21 - 04:22,"哦,你们自己弄的",zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:22,04:22 - 04:24,,,,04:22,04:22 - 04:24,好，好的,zh,Speaker 4 Experimenter,No difference,00:00:00,3,TRUE,TRUE,TRUE
04:24,04:24 - 04:26,我以為是三開那內心的背景,zh,SPEAKER_09,04:24,04:24 - 04:26,我以為开了那虚拟背景,zh,Speaker 4 Experimenter,No difference,00:00:00,2,TRUE,FALSE,TRUE
04:26,04:26 - 04:27,好,zh,SPEAKER_09,04:26,04:26 - 04:27,嗯,zh,Speaker 4 Experimenter,No difference,00:00:00,0,TRUE,FALSE,TRUE
04:27,04:27 - 04:27,好,zh,SPEAKER_07,04:27,04:27 - 04:27,好,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:27,04:27 - 04:28,[blank_audio],en,SPEAKER_07,04:27,04:27 - 04:28,,,,No difference,00:00:00,0,TRUE,FALSE,FALSE
04:28,04:28 - 04:30,那個背景是你自己加的對不對,zh,SPEAKER_09,04:28,04:28 - 04:30,那個background是你自己加的對不對,en + zh,Speaker 3 Parent,No difference,00:00:00,3,TRUE,TRUE,TRUE
04:30,04:30 - 04:31,嗯嗯,zh,SPEAKER_09,04:30,04:30 - 04:31,嗯嗯,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:31,04:31 - 04:40,"好的,那下面的话,ryan你想要先开始玩英文游戏还是先开始玩中文游戏呢?",zh,SPEAKER_09,04:31,04:31 - 04:40,"好的,那下面的话,ryan你想要先开始玩英文游戏还是先开始玩中文游戏呢?",zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:40,04:40 - 04:41,,,,04:40,04:40 - 04:41,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:41,04:41 - 04:42,Mm...e1,en,SPEAKER_09,04:41,04:41 - 04:42,嗯 英文,zh,Speaker 2 Child,No difference,00:00:00,4,TRUE,TRUE,TRUE
04:42,04:42 - 04:46,"好,那请你在ipad上点击开始英文测试",zh,SPEAKER_09,04:42,04:42 - 04:46,"好,那请你在ipad上点击开始英文测试",en + zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,TRUE,TRUE
04:46,04:46 - 04:55,,,,04:46,04:46 - 04:55,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:55,04:55 - 04:56,為什麼點擊不了呢,zh,SPEAKER_03,04:55,04:55 - 04:56,為什麼點擊不了呢,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:56,04:56 - 04:57,,,,04:56,04:56 - 04:57,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
04:57,04:57 - 04:59,剛剛已經刻意掉了,zh,SPEAKER_09,04:57,04:57 - 04:59,剛剛已經刻意掉了,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
04:59,04:59 - 05:00,可能您在,zh,SPEAKER_09,04:59,04:59 - 05:00,可能您在,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:00,05:00 - 05:02,Throw me a club.,en,SPEAKER_09,05:00,05:00 - 05:02,在 在在那个,zh,Speaker 4 Experimenter,No difference,00:00:00,9,TRUE,TRUE,TRUE
05:02,05:02 - 05:03,,,,05:02,05:02 - 05:03,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:03,05:03 - 05:05,Ipad上点一些别的东西,zh,SPEAKER_09,05:03,05:03 - 05:05,Ipad上点一些别的东西,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
05:05,05:05 - 05:15,,,,05:05,05:05 - 05:15,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:15,05:15 - 05:16,Saya pm m3,id,SPEAKER_07,05:15,05:15 - 05:16,可以了吗,zh,Speaker 4 Experimenter,No difference,00:00:00,6,TRUE,TRUE,TRUE
05:16,05:16 - 05:17,,,,05:16,05:16 - 05:17,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:17,05:17 - 05:17,Okay.,en,SPEAKER_07,05:17,05:17 - 05:17,不可以,zh,Speaker 1 System,No difference,00:00:00,4,TRUE,TRUE,TRUE
05:17,05:17 - 05:19,,,,05:17,05:17 - 05:19,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:19,05:19 - 05:20,[blank_audio],en,SPEAKER_09,05:19,05:19 - 05:20,[blank_audio],,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
05:20,05:20 - 05:23,,,,05:20,05:20 - 05:23,ryan你的手拿开,en + zh,Speaker 3 Parent,No difference,00:00:00,6,TRUE,TRUE,TRUE
05:23,05:23 - 05:24,"So, maybe...",en,SPEAKER_09,05:23,05:23 - 05:24,没，不可以,zh,Speaker 3 Parent,No difference,00:00:00,6,TRUE,TRUE,TRUE
05:24,05:24 - 05:25,,,,05:24,05:24 - 05:25,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
